timestamp,utc,ticker,bid_price,ask_price,bid_amount,ask_amount,spread_bps,top_imbalance,source,symbol,side,price,amount,notional
1777303114653000,2026-04-27T15:18:34.653000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,sell,76353.9,100.0,7635389.999999999
1776871843548000,2026-04-22T15:30:43.548000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,buy,79832.0,94.805,7568472.760000001
1772805628270000,2026-03-06T14:00:28.270000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,sell,68578.1,104.531,7168537.371100001
1768409290723000,2026-01-14T16:48:10.723000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,buy,98452.95,72.521,7139906.38695
1771811217063000,2026-02-23T01:46:57.063000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,sell,63754.9,98.26,6264556.474
1768930418404000,2026-01-20T17:33:38.404000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,sell,89326.11,69.652,6221742.21372
1762289293753000,2025-11-04T20:48:13.753000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,sell,100050.32,60.0,6003019.2
1776636039174000,2026-04-19T22:00:39.174000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,sell,73554.9,79.795,5869313.245499999
1764319858453000,2025-11-28T08:50:58.453000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,buy,92001.7,63.784,5868236.4328
1764950864443000,2025-12-05T16:07:44.443000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,sell,88864.3,63.124,5609470.0732
1765811025123000,2025-12-15T15:03:45.123000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,sell,86812.8,60.23,5228734.944
1772039459341000,2026-02-25T17:10:59.341000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,buy,69002.8,72.172,4980070.0816
1776775460472000,2026-04-21T12:44:20.472000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,sell,75180.3,65.222,4903409.5266
1776176627351000,2026-04-14T14:23:47.351000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,buy,76255.3,63.85,4868900.905
1776433881392000,2026-04-17T13:51:21.392000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,buy,77760.7,62.259,4841303.4213
1769885013623000,2026-01-31T18:43:33.623000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,sell,75252.7,64.142,4826858.6834
1768342279195000,2026-01-13T22:11:19.195000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,buy,97722.1,49.365,4824051.4665
1777054647854000,2026-04-24T18:17:27.854000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,sell,76774.4,61.417,4715253.3248
1776436903596000,2026-04-17T14:41:43.596000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,buy,78455.9,60.0,4707354.0
1770324780389000,2026-02-05T20:53:00.389000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,sell,62283.8,75.0,4671285.0
1772031125907000,2026-02-25T14:52:05.907000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,buy,67319.5,69.339,4667866.8105
1764017355292000,2025-11-24T20:49:15.292000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,buy,89634.7,47.265,4236584.0955
1766973790502000,2025-12-29T02:03:10.502000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,buy,89494.8,43.456,3889086.0288
1776433793517000,2026-04-17T13:49:53.517000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,buy,77506.3,50.0,3875315.0
1777268285939000,2026-04-27T05:38:05.939000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,sell,77008.6,50.0,3850430.000000001
1775934344347000,2026-04-11T19:05:44.347000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,buy,74168.9,51.414,3813319.8246
1776353846271000,2026-04-16T15:37:26.271000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,buy,75219.8,49.911,3754295.4378
1776815183703000,2026-04-21T23:46:23.703000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,buy,76797.8,47.452,3644209.2056
1775957742428000,2026-04-12T01:35:42.428000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,sell,71771.3,50.232,3605215.9416
1770336891426000,2026-02-06T00:14:51.426000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,sell,59169.0,60.614,3586469.766
1771344343484000,2026-02-17T16:05:43.484000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,buy,68319.0,51.538,3521024.622
1769711464844000,2026-01-29T18:31:04.844000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,sell,83044.42,41.69,3462121.8697999995
