date,hour,rows,spread_bps_mean,spread_bps_p99,top_imbalance_mean,source,symbol,notional_sum,buy_rows,sell_rows,buy_notional,sell_notional,notional_p99
2025-11-08,0,54761,0.012329505276249,0.0194271515810388,-0.0332555682569255,binance_booktickers,btcusdt,,,,,,
2025-11-08,1,49321,0.0115406729519339,0.0194033282526128,-0.0253025869415916,binance_booktickers,btcusdt,,,,,,
2025-11-08,2,49299,0.0116134335708504,0.009736477372263,-0.0660734133169689,binance_booktickers,btcusdt,,,,,,
2025-11-08,3,49468,0.0117386921007918,0.0097518780889701,0.0355694210283592,binance_booktickers,btcusdt,,,,,,
2025-11-08,4,51025,0.0124379882317916,0.0194927214175389,-0.0759441728651033,binance_booktickers,btcusdt,,,,,,
2025-11-08,5,47477,0.0109646474040479,0.0097805202362211,-0.0057733698564856,binance_booktickers,btcusdt,,,,,,
2025-11-08,6,49376,0.0119407231351843,0.0195437129338425,0.0422365694144302,binance_booktickers,btcusdt,,,,,,
2025-11-08,7,46191,0.0114095267151901,0.0098174012461051,0.1294332615430526,binance_booktickers,btcusdt,,,,,,
2025-11-08,8,46502,0.0118789555634908,0.0097931155382781,-0.0296348289203926,binance_booktickers,btcusdt,,,,,,
2025-11-08,9,45473,0.0107333342892144,0.0097851714538974,-0.088304414265869,binance_booktickers,btcusdt,,,,,,
2025-11-08,10,41517,0.010463029650434,0.0097788656213974,-0.0484121555057547,binance_booktickers,btcusdt,,,,,,
2025-11-08,11,47925,0.0119580996774507,0.0196028079059192,-0.0583641444345574,binance_booktickers,btcusdt,,,,,,
2025-11-08,12,47645,0.0114242001854717,0.0098338618220297,0.1715149638663565,binance_booktickers,btcusdt,,,,,,
2025-11-08,13,48507,0.0119686617896643,0.0196549958574236,0.0296950819234561,binance_booktickers,btcusdt,,,,,,
2025-11-08,14,52845,0.0128589379705384,0.0392777605386335,0.0435350525637585,binance_booktickers,btcusdt,,,,,,
2025-11-08,15,48190,0.0114104393318969,0.0098561057841858,-0.0068346950162333,binance_booktickers,btcusdt,,,,,,
2025-11-08,16,48537,0.0122059532685839,0.0294386780059572,-0.0111166093613909,binance_booktickers,btcusdt,,,,,,
2025-11-08,17,44060,0.0118789530781544,0.0098474385587112,0.0819467527257434,binance_booktickers,btcusdt,,,,,,
2025-11-08,18,41727,0.0105230144496984,0.0098245965643649,0.0625959345736188,binance_booktickers,btcusdt,,,,,,
2025-11-08,19,43323,0.0112184553392869,0.0098545808764239,0.0174409964928571,binance_booktickers,btcusdt,,,,,,
2025-11-08,20,36234,0.0105932183207964,0.0098127482324366,0.0413675948306995,binance_booktickers,btcusdt,,,,,,
2025-11-08,21,35488,0.0105957063103146,0.0098063779707388,-0.1252706627364916,binance_booktickers,btcusdt,,,,,,
2025-11-08,22,34454,0.010653481721232,0.0097909102174336,-0.1234484799716144,binance_booktickers,btcusdt,,,,,,
2025-11-08,23,37068,0.0101786314510652,0.0097812377281726,-0.0757341043574251,binance_booktickers,btcusdt,,,,,,
2025-11-09,0,45116,0.0112137912786771,0.0098437162382699,-0.0521319117472312,binance_booktickers,btcusdt,,,,,,
