date,symbol,source,side,size_bucket,events,notional_sum,notional_p50,notional_max,spread_bps_at_event_mean,mid_ret_before_5s_bps,mid_ret_after_5s_bps,signed_mid_ret_after_5s_bps,mid_ret_before_30s_bps,mid_ret_after_30s_bps,signed_mid_ret_after_30s_bps,mid_ret_before_120s_bps,mid_ret_after_120s_bps,signed_mid_ret_after_120s_bps,mid_ret_before_300s_bps,mid_ret_after_300s_bps,signed_mid_ret_after_300s_bps,trade_notional_before_1s,trade_notional_after_1s,signed_trade_notional_before_1s,signed_trade_notional_after_1s,trade_notional_before_5s,trade_notional_after_5s,signed_trade_notional_before_5s,signed_trade_notional_after_5s,trade_notional_before_30s,trade_notional_after_30s,signed_trade_notional_before_30s,signed_trade_notional_after_30s
2025-12-05,btcusdt,binance,buy,02_10k_100k,65.0,1897183.58192,20417.7375,84563.37120000001,0.0315114574112416,4.562859664154502,-0.3486621333683321,-0.3486621333683321,12.735237473669397,-2.0693768458249626,-2.0693768458249626,21.16207933973984,-0.3735940448582143,-0.3735940448582143,27.264875264166967,-2.0162061105617286,-2.0162061105617286,1295410.179700876,946219.7741587114,367402.93395998445,375288.3690338276,5672339.907389116,4982590.012247814,2482224.88555841,1277350.348073597,28837712.200974405,23899406.221110795,6769984.367295396,2261200.424422857
2025-12-05,btcusdt,binance,buy,03_100k_1m,12.0,4170425.2907,250925.0536,807221.9193,0.0247668218950876,3.846050520532224,-1.121184457818062,-1.121184457818062,15.38000518316412,-2.7661780286789037,-2.7661780286789037,32.20402458191548,4.346319518961576,4.346319518961576,48.41203481988834,-6.031388629751376,-6.031388629751376,2212196.181849728,1115046.5215194523,1119778.1284501038,309065.8363670434,7243589.075066905,4182695.017936776,3135882.357033448,1095110.4218505546,50739770.86611831,39195829.30827522,18467556.085658725,2439579.342691594
2025-12-05,btcusdt,binance,sell,00_<1k,488.0,193348.92292,354.51320000000004,996.3558,0.0221912158119714,-3.1681020938252926,-0.0810494801659422,0.0810494801659422,-9.641203494688495,0.5087987860576421,-0.5087987860576421,-17.216426394318574,-0.3565520009601181,0.3565520009601181,-27.09551444502771,-2.6898392275765075,2.6898392275765075,1429081.616706882,1382691.7488841126,-454787.8602067792,-446605.331135057,7256062.856213276,6359609.257739828,-2724170.1820080094,-1946362.0755145403,25170184.67437448,26337214.45247636,-8162841.952993577,-5109774.847118543
2025-12-05,btcusdt,binance,sell,01_1k_10k,355.0,1166583.56845,2312.505,9910.1492,0.0275166856985855,-3.110105344401065,0.2504711690820562,-0.2504711690820562,-10.446539424109911,1.173133642850684,-1.173133642850684,-18.154038113718943,-0.8392302088334718,0.8392302088334718,-28.28673322149555,-3.6607371835075977,3.6607371835075977,1720323.2083676322,1259713.3645161444,-686954.7504816876,-381116.9615495748,8326858.805562058,6600178.127418242,-3682697.214671569,-1784033.220015505,27703351.749381408,29238390.71686745,-10016921.15923077,-5684040.153281497
2025-12-05,btcusdt,binance,sell,02_10k_100k,116.0,3344515.66202,21607.95885,99395.0325,0.0367966176013079,-3.176694316492017,-0.2272878992890231,0.2272878992890231,-10.875641997387945,1.3954603467050937,-1.3954603467050937,-18.50632119662693,-1.1431361220389729,1.1431361220389729,-29.04898395082591,-5.623294708794257,5.623294708794257,1420791.1450436232,1462506.8492766726,-216658.77197761065,-348362.0500008794,7548228.147080131,5564951.517074949,-3515691.540476692,-1490814.4786586242,25793564.630496453,26501040.013423808,-9534393.355732622,-3898859.985397568
2025-12-05,btcusdt,binance,sell,03_100k_1m,18.0,4070811.16432,163881.40725,698205.312,0.0767452965074186,-4.032860547688591,0.1347786002022534,-0.1347786002022534,-13.253034798907777,1.341790882722422,-1.341790882722422,-19.233692515113308,-2.8840657483442738,2.8840657483442738,-39.073091236739366,-2.9120693971755176,2.9120693971755176,2611799.0225317595,2081920.0912662505,-843940.0486888295,-361578.8173221273,8187993.248234928,7772323.969976014,-2916264.483716513,-1349965.430899612,33554874.5864797,37057128.3567683,-9864290.858110506,-2535346.085871671
2025-12-05,btcusdt,binance,sell,04_>1m,4.0,10064692.2508,1690649.388,5609470.0732,0.011231995484576,-3.883803127260293,-6.016573939065808,6.016573939065808,-15.424342134444707,-0.7331800081806046,0.7331800081806046,-20.277642624129516,1.1042066103298795,-1.1042066103298795,-55.91777909086144,18.38725568121994,-18.38725568121994,6985910.267609835,31771717.573708057,-4379576.929449379,-15366134.391049832,17861906.764760733,58864889.845510006,-10014017.089599185,-17573192.089524522,61784426.15015626,116383271.0438714,-19741339.119873308,-16395895.279249191
2025-12-05,btcusdt,bybit,buy,00_<1k,203.0,73410.52,272.7339,989.989,0.0315052160202327,5.844045876398177,0.8750808177523673,0.8750808177523673,12.97031113173398,0.3596145383961533,0.3596145383961533,26.53517833764977,3.691366632001748,3.691366632001748,41.69798154821365,-0.404525615424419,-0.404525615424419,4639627.388248571,2754958.271212053,870415.7041718719,90042.3463644415,14820511.176594423,9857058.777419006,5012416.418356402,2514830.7724201693,51086836.72349823,40644293.04141282,15999746.90607912,5874916.564988882
2025-12-05,btcusdt,bybit,buy,01_1k_10k,147.0,533251.6315,2756.505,9740.6156,0.0257598380718458,6.56574617306631,0.4729352411154042,0.4729352411154042,13.838489931741304,-0.1022437699277982,-0.1022437699277982,28.547483920864227,2.651705721535825,2.651705721535825,43.0606810990124,-1.3332343850136072,-1.3332343850136072,3822627.752749204,3372355.779248471,606681.9032311569,195104.03431419277,14924906.412239209,10101330.795565091,5582137.100233125,2284796.124685444,48746884.73417907,38261059.26538109,15214717.432914332,6212653.473968798
2025-12-05,btcusdt,bybit,buy,02_10k_100k,46.0,1302995.1988,22027.62905,97649.796,0.0291779660894606,6.301807711353448,-0.0009404002984624,-0.0009404002984624,14.41610105318677,-0.8963735413164314,-0.8963735413164314,26.3330682049838,-2.2728765284804644,-2.2728765284804644,39.31719447617548,-3.843411980649399,-3.843411980649399,4468010.487349782,2116374.6038653823,1573572.8887651816,298817.3410152212,13401770.840317408,8000742.584471187,6069174.600862795,1776410.049478406,48662684.992196165,33538211.640544496,18550322.810723912,4520857.724193451
2025-12-05,btcusdt,bybit,buy,03_100k_1m,4.0,1268068.2395,315840.277,520879.0188,0.0110505733760137,5.9753189435834,2.776613189319074,2.776613189319074,17.08252538822048,0.564534360222446,0.564534360222446,34.60432064069497,16.619519530809704,16.619519530809704,60.6884914757994,30.686728560031263,30.686728560031263,2722651.1257915497,2004146.395023346,279464.7016499266,210407.07437495887,9363833.761666298,8563338.167015076,3586683.194274612,2670750.036249809,56950965.94663501,55816607.88893795,19061685.887274213,3178911.7657992467
2025-12-05,btcusdt,bybit,sell,00_<1k,1013.0,383146.0708,270.8577,999.9957,0.1137140410690663,-7.602408351447171,0.2683846507622102,-0.2683846507622102,-16.741808190501988,2.9751383405420677,-2.9751383405420677,-24.952320064761523,1.261888950048584,-1.261888950048584,-43.17119872765885,-0.4776553292184845,0.4776553292184845,5816186.781706844,4858235.299446722,-1999242.19679436,-1383039.6923905653,20971839.92441887,17782039.746497057,-9729121.26761549,-4967953.148121279,52093834.68815822,59608762.5787392,-19446408.528989397,-10845645.90717554
2025-12-05,btcusdt,bybit,sell,01_1k_10k,896.0,3261537.0214,2797.94375,9998.3191,0.1268951428839635,-8.136563558645465,-0.1282513562953793,0.1282513562953793,-18.79371418052648,2.9920431028829424,-2.9920431028829424,-26.80994354294015,1.8919631947412408,-1.8919631947412408,-46.10170198460004,-0.9356310676898876,0.9356310676898876,6570833.4695268525,5089722.1338758,-2197004.415029909,-1228146.7956592084,25408281.95774207,19099250.228900038,-11447475.172558824,-5214001.225234643,61518480.34493102,66365032.9201567,-23265352.763544988,-11250224.464199131
2025-12-05,btcusdt,bybit,sell,02_10k_100k,287.0,8928885.691300001,21264.8036,97691.673,0.1547833451095125,-8.084245368259236,0.5179953258667092,-0.5179953258667092,-17.90499975193415,3.604965616451447,-3.604965616451447,-25.2153585657172,1.2616174586566722,-1.2616174586566722,-44.94636460713187,-1.8318807327012043,1.8318807327012043,5523051.073546703,5678993.241801641,-1809032.500381667,-1776927.666445362,24863257.73391066,20429571.320475657,-11391160.246497888,-5758246.568501534,58198641.04596171,66725245.61436881,-21803281.677376352,-11498322.43932491
2025-12-05,btcusdt,bybit,sell,03_100k_1m,38.0,9644544.9375,191286.01455,884281.0,0.0976411225644143,-7.320217636381847,1.2103053987065675,-1.2103053987065675,-18.62974111464775,2.917200755550499,-2.917200755550499,-26.15261622382065,1.1721248576547787,-1.1721248576547787,-48.023927306216045,0.6491622844642231,-0.6491622844642231,7678346.517895322,4616496.106156901,-2874517.0656501683,-838154.8658210593,27036853.81242992,17866582.522310067,-10536750.332010632,-4943854.445691746,70086639.76870932,69786960.05147834,-26520422.893054727,-12782601.44936563
2025-12-05,btcusdt,bybit,sell,04_>1m,6.0,9292223.9054,1537012.38185,1986976.7331,0.0112162713999796,-3.454548635446649,1.910417963983989,-1.910417963983989,-18.52310873224143,7.027290596315027,-7.027290596315027,-31.93282693655749,-2.8317231467738395,2.8317231467738395,-50.38431829744688,-0.0643105755588315,0.0643105755588315,2177635.388698419,2084776.0744770367,-63423.14456680417,-779001.3988499691,15732960.282895409,14883441.330082098,-5481469.983249729,-4314377.698899776,76964953.07652028,50235369.37958733,-27697716.785850093,-642201.4222334822
2025-12-06,btcusdt,binance,buy,00_<1k,108.0,49653.6358,361.5816,995.5726,0.0163070513444878,2.0858917979738574,0.1354961030665827,0.1354961030665827,4.082620220777373,-0.3953114584590863,-0.3953114584590863,7.748703960399718,0.8316796124699238,0.8316796124699238,12.94170373733718,-0.4754463510488552,-0.4754463510488552,698166.4517279082,925017.4180396555,351855.37136296334,526650.9478435256,3315706.160726996,2412162.5308249034,2127836.839167592,1027047.2438694644,10069299.12047764,8464660.075822387,4748730.31403056,1675779.6159407557
2025-12-06,btcusdt,binance,buy,01_1k_10k,67.0,209711.31679,2159.6064,9142.6884,0.0234313096410146,2.63048831578005,0.3606617057734028,0.3606617057734028,6.946207531002654,-0.1469256552865302,-0.1469256552865302,12.003228188852088,-0.418639047450098,-0.418639047450098,19.850224224523306,-1.5106013320517266,-1.5106013320517266,1175372.3864776285,563949.3675448628,648430.7005552147,149186.08063134525,6479890.053138728,3633988.965654414,3964239.5597313615,1135410.3439597366,15605337.545801476,12064535.142579114,8222013.857411981,2132635.353994075
2025-12-06,btcusdt,binance,buy,02_10k_100k,25.0,629262.3712,18396.5196,58060.971000000005,0.0173775752729128,2.348450552393264,-0.1210782483384807,-0.1210782483384807,7.162213518503217,0.010645917375711,0.010645917375711,11.20299535563564,-0.8433200555148704,-0.8433200555148704,18.834896119479943,-2.425695781634366,-2.425695781634366,1244079.4738081289,724875.8410594868,668137.6181040144,247662.3966600074,3972629.8877360607,2570014.3848349904,2151794.064216019,779304.8964680135,15006030.115354983,11182283.10194831,8266971.292144044,2895235.799260078
2025-12-06,btcusdt,binance,buy,03_100k_1m,5.0,675202.78064,106422.805,247708.86520000003,0.011145269420876,1.762442598478868,0.628983889138824,0.628983889138824,5.168680986765873,-2.668629554982066,-2.668629554982066,15.095061141935023,-3.017689971728751,-3.017689971728751,17.50248519697397,-0.925852987898978,-0.925852987898978,428292.52829883096,1026558.0001215936,168145.43029999486,384362.5667200196,6943678.707695174,3840357.320082069,3576595.4434200376,978684.680520072,16327396.811092282,9917150.609202957,6778080.878180094,-1376182.8547600831
2025-12-06,btcusdt,binance,sell,00_<1k,191.0,80828.75315,355.8492,982.5662,0.0144004877628031,-1.2607114445660834,-0.2253654915543464,0.2253654915543464,-4.569096241114662,0.1144831118152952,-0.1144831118152952,-6.538956687211972,0.9593561449066628,-0.9593561449066628,-7.361534489707356,0.8459412143041883,-0.8459412143041883,569304.9941723066,672469.0017655713,-261466.77872461404,-327626.84873926954,2603255.863490066,2628137.517562173,-1402779.3367324993,-922037.3368921796,7832278.993471786,7594313.766066613,-4413500.245916835,-741336.9025330556
2025-12-06,btcusdt,binance,sell,01_1k_10k,131.0,401604.2696,2410.2927,9640.285199999998,0.0133341720702322,-1.6977961408574536,-0.1630382992125385,0.1630382992125385,-5.180888368726237,0.4954948634792702,-0.4954948634792702,-6.554198526067598,1.6597855587258314,-1.6597855587258314,-7.137836444860621,1.9080027697666928,-1.9080027697666928,645557.5175422223,639808.283966255,-374776.9692839829,-346175.65660993743,3199411.0468072807,2122826.5907955943,-2022601.3147473384,-625752.5920954401,8145978.596804799,6755370.919878403,-4879424.356813026,-738221.0738481539
2025-12-06,btcusdt,binance,sell,02_10k_100k,33.0,970119.0029,19173.786,94161.5136,0.0125420499468104,-1.4404426276122169,-0.8294197677871649,0.8294197677871649,-8.018202025402655,-0.4068275991909953,0.4068275991909953,-10.60459323431591,3.642658356090257,-3.642658356090257,-11.865927130940491,2.280615748569057,-2.280615748569057,500205.6621517695,570669.7270219364,-156619.47060000442,-334330.0751909183,2412444.337965215,2812749.1424713684,-1215283.0608727406,-1587946.78587578,12369055.889189214,7996763.045581141,-8201466.698366705,-2374912.4393121907
2025-12-06,btcusdt,binance,sell,03_100k_1m,5.0,1008136.2076,185117.0198,296417.8584,0.0112113338955307,-0.953091429012352,-0.5793585244611458,0.5793585244611458,-4.54981162176879,-1.0637737203238775,1.0637737203238775,-7.359459342816018,0.1019362548099209,-0.1019362548099209,-10.95584440465181,9.594113344704516,-9.594113344704516,914928.2951419352,1072479.534159088,-541299.8061400368,-454615.6325199306,1863083.376561594,1950151.58435812,-1302516.4072800684,-712080.9641599,5539552.548138713,11221812.343923995,-2871753.210980081,-2999612.795520072
2025-12-06,btcusdt,bybit,buy,00_<1k,117.0,46880.014,360.5988,997.4712,0.0614330514129345,6.491791072722488,0.7450982582060037,0.7450982582060037,11.683855598759417,1.5522340515987287,1.5522340515987287,20.774003429660024,-0.2499119276169158,-0.2499119276169158,33.43645165411571,-3.949616994468212,-3.949616994468212,2296379.531487891,2840458.647673767,983231.9380453218,1150477.981753871,11917133.21579682,12246276.33233616,7510709.094479524,5327379.988331708,28029034.56930534,32322627.4477638,14037398.950407786,10076191.5761933
2025-12-06,btcusdt,bybit,buy,01_1k_10k,64.0,227830.6643,2344.628,9957.112,0.0459016102404044,4.4441782311214855,0.2573820780893557,0.2573820780893557,7.659985999047043,-0.0684177648606433,-0.0684177648606433,17.119040915721506,-2.942410318017475,-2.942410318017475,30.6374543869382,-3.952626876886306,-3.952626876886306,1662247.9408510718,1987589.9621543016,382104.3825390879,851732.3006484557,8272043.203631927,7234740.47068667,4328115.285993793,2680800.1253110585,22836171.723428853,24698177.11817251,8749348.67375794,6640836.726068906
2025-12-06,btcusdt,bybit,buy,02_10k_100k,29.0,848932.0025000001,17113.7232,90172.7,0.0164871005582483,6.956505817305216,0.6393091315581123,0.6393091315581123,13.33806983591528,-2.5467057210991624,-2.5467057210991624,27.090348440386485,-3.2150672906929745,-3.2150672906929745,39.50973362574971,-7.198018198084756,-7.198018198084756,2779450.240592468,5046670.901351021,873232.0332690215,2446454.9641379784,13424396.710436191,13315757.315455798,8163659.209841449,5242260.026393193,35095458.40570205,30986376.10097333,17017467.3385795,5743924.950313805
2025-12-06,btcusdt,bybit,buy,03_100k_1m,3.0,405455.6002,130241.5842,156568.062,0.0852999711136275,15.110332012232112,1.0717893783946162,1.0717893783946162,16.681402497446587,2.010600909984027,2.010600909984027,16.205385270337036,11.47465767225506,11.47465767225506,22.240111407860976,5.665021973609112,5.665021973609112,4487140.159932137,1787915.855538686,2029977.956933383,470669.4583999871,24903752.30069701,29421539.24509144,20650223.991633404,18244505.935599864,26937221.5057648,46185851.7500631,21957086.899633404,21625086.776433177
2025-12-06,btcusdt,bybit,sell,00_<1k,178.0,63510.2518,266.56575,980.6071,0.1357036044816075,-7.247590809047549,0.8508429923521849,-0.8508429923521849,-13.374402663148985,2.867556307050583,-2.867556307050583,-15.257094527826611,3.807805951856495,-3.807805951856495,-14.459428729929243,6.325820515791811,-6.325820515791811,4836809.969247741,4212128.035595597,-2902425.317135464,-2255642.393107414,18718382.15998786,12000041.29185746,-13126378.912991188,-3888710.121701346,26888040.877135977,22223900.11553828,-18340313.649641804,-2172887.380948678
2025-12-06,btcusdt,bybit,sell,01_1k_10k,128.0,433218.3674,2490.4866,9899.9457,0.0780821758037113,-7.609036440897285,0.4595385822666269,-0.4595385822666269,-14.391137066881711,2.5937999505163645,-2.5937999505163645,-17.408430939514425,3.761114237757568,-3.761114237757568,-17.51095172160122,5.7070457979113565,-5.7070457979113565,5218251.579065381,4133157.037090924,-3056656.1029313123,-2410165.938003217,19070874.88158477,14008237.005113062,-13133283.811255636,-5526927.000394787,28544113.34983765,25682779.665586237,-19406600.31358852,-3501832.061863712
2025-12-06,btcusdt,bybit,sell,02_10k_100k,27.0,724383.013,17905.0578,89022.934,0.9907597146880072,-9.296876706498004,2.074060771592148,-2.074060771592148,-16.12989426826923,4.539985387892168,-4.539985387892168,-18.904152000737504,5.4996782176322245,-5.4996782176322245,-19.587490392923986,7.8838464742922305,-7.8838464742922305,5513850.918785342,5550648.313749684,-3171961.66601867,-2898729.202937191,26422060.26100698,13247179.089898728,-18279958.180278078,-2716816.5178483957,35434718.03358585,23557618.44234003,-24182675.506074432,-1163644.387296629
2025-12-06,btcusdt,bybit,sell,03_100k_1m,5.0,1270535.9029,134051.41749999998,769983.2792999999,0.1797489855530323,-7.877662439851112,-1.4162357069265337,1.4162357069265337,-19.995167179439708,-0.9623622097308524,0.9623622097308524,-20.62492265971877,2.714483660185339,-2.714483660185339,-19.95106527585075,5.727467007456631,-5.727467007456631,9789564.926565647,2966259.023960113,-6428573.699480118,-1462157.6338800197,16120319.97426834,18123219.99028797,-9914311.27050021,-8249064.778080185,32277698.20282068,33041312.957637407,-23082446.60776029,-8788198.91080042
2025-12-07,btcusdt,binance,buy,00_<1k,241.0,108627.01375,368.2924,996.5417,0.0438254335441187,4.362565294475475,0.3256462861897167,0.3256462861897167,10.24721686617456,-0.1413471336194239,-0.1413471336194239,17.610782942428422,0.4561895111791101,0.4561895111791101,23.055537697679185,2.1912004479708385,2.1912004479708385,1480208.6940073897,1284903.0084348293,412808.8274166228,492464.33872156113,6945770.381743865,5534333.637549232,3608120.1955054514,1583932.49600744,20517989.439380813,21444726.255806968,7576377.807437045,4360817.963023165
2025-12-07,btcusdt,binance,buy,01_1k_10k,196.0,713471.30681,2801.3956,9977.1462,0.0443629607575113,4.387806171123584,0.3811347324221525,0.3811347324221525,12.230930204472136,-1.5842543927272694,-1.5842543927272694,20.4844923800668,-1.1579422210999706,-1.1579422210999706,27.27055667212215,0.6764604277296528,0.6764604277296528,1693302.6246680648,1600606.7930577265,631818.3725846685,578447.1533785698,7289034.026408283,6309135.68662813,3381428.4785591736,2123419.841410221,22437801.474375248,24671697.15848924,7890237.399466223,3899028.0470235343
2025-12-07,btcusdt,binance,buy,02_10k_100k,77.0,2335990.10142,22322.5761,95823.4144,0.0920117032774188,5.6994649891090985,0.5762887330271201,0.5762887330271201,12.293653030608482,0.6680746113564857,0.6680746113564857,20.09438199497132,0.7588916325813007,0.7588916325813007,25.2748422801372,3.5600376708620893,3.5600376708620893,1783937.875057564,1566034.4918320472,762245.634286967,199706.0825298774,7769725.087124822,6459514.559673594,4468183.303507766,1509930.8346506068,22991288.513316914,31187069.233872257,9584453.631350797,6727976.866538966
2025-12-07,btcusdt,binance,buy,03_100k_1m,9.0,1588295.5786,155899.26419999998,271294.5,0.0111489473586344,2.986489112884503,-0.8428001685108454,-0.8428001685108454,9.507618892897034,-2.166823938063549,-2.166823938063549,23.9824215959158,1.5597501385813022,1.5597501385813022,28.80869614587404,9.203941826981444,9.203941826981444,3384739.166808734,765646.8854995593,1225147.8857443803,8242.96587777412,6075518.443589671,4521330.785192605,2939541.289044193,874777.2311000166,18164824.27161958,17113173.81868318,7045262.555533337,3755823.1061668578
2025-12-07,btcusdt,binance,sell,00_<1k,318.0,141120.34033,360.02880000000005,998.9363999999998,0.039720171348586,-3.1140476531899246,-0.2653638058096836,0.2653638058096836,-8.951919829596948,-2.557354587520905,2.557354587520905,-18.356979188939505,-4.636414045240914,4.636414045240914,-26.9385648688941,-3.3853791943355254,3.3853791943355254,1055256.0312510435,1255258.5380749027,-204968.99592044795,-436239.1097037333,5258448.690285254,5424633.968987132,-2134048.502529579,-1332687.104873873,20481154.638480764,25392076.72313375,-6249001.07427708,-4187250.471444282
2025-12-07,btcusdt,binance,sell,01_1k_10k,251.0,884932.63785,2750.4347,9995.3359,0.0491683833311278,-3.480217808882227,-0.1062842125223189,0.1062842125223189,-9.786784071960676,-1.6139705508593316,1.6139705508593316,-19.589104871437197,-4.073965330205167,4.073965330205167,-28.46202062996346,-1.331646646123774,1.331646646123774,1530746.359059506,1500968.903267355,-488890.0825721115,-409503.7084860652,6127996.563539978,6473580.620761742,-2826369.439089267,-1528962.8220466408,22380313.84899193,27241438.64283256,-7277047.03521149,-4273313.943017933
2025-12-07,btcusdt,binance,sell,02_10k_100k,75.0,2370911.63473,20601.123000000003,97501.5375,0.0125507144221259,-3.937104010985837,-0.2401243487297953,0.2401243487297953,-11.137308939920713,-2.0164486729397733,2.0164486729397733,-23.918653285919152,-2.4795359887739483,2.4795359887739483,-33.56001894893918,-3.682300362188354,3.682300362188354,1689156.7605833674,1221344.9662113048,-570428.6077946478,-193712.51141202188,7815801.242460143,6005054.256784522,-3176118.9794026343,-938145.0012160258,27828747.7297059,31624734.900543597,-7414295.230370614,-4254043.337937271
2025-12-07,btcusdt,binance,sell,03_100k_1m,8.0,1305682.7746,169879.55784999998,197837.3254,0.2840865210187384,-6.302610471037423,0.3213374884350717,-0.3213374884350717,-16.50647301512401,-4.35595359410671,4.35595359410671,-36.73907925397541,-11.314486052995782,11.314486052995782,-46.32741172383733,-1.0035271007418831,1.0035271007418831,2114151.870590508,2698525.3559579253,-1062566.721012551,49222.069862543605,8611566.660192609,9746629.980597138,-4806461.149137595,-272005.34983746056,35737328.33267969,36166362.21906525,-11708032.13760036,-506695.2414496867
2025-12-07,btcusdt,bybit,buy,00_<1k,391.0,147371.5711,273.9987,998.9221,0.1423422379366621,9.265505752955026,-0.4849651989636984,-0.4849651989636984,17.683936098643063,-2.4008038647833416,-2.4008038647833416,26.61219828029996,-2.252146838830994,-2.252146838830994,38.82016847364838,3.6799880110128314,3.6799880110128314,4018914.852978536,3815031.270597941,1579704.4840372703,323405.1998523707,14404086.5477607,12562610.78556031,7939180.009637021,2117134.764839833,34219612.41340893,38990416.00452358,13571222.9237086,6058734.784745258
2025-12-07,btcusdt,bybit,buy,01_1k_10k,366.0,1397727.7755,3063.2062,9901.8882,0.1249823258813389,9.68480573084799,-0.2646467397036649,-0.2646467397036649,17.88993907054041,-3.008861287920757,-3.008861287920757,28.31560756275489,-3.8894355896592594,-3.8894355896592594,39.24581682043042,1.380553117971243,1.380553117971243,4174071.438775699,3939239.7237844495,1650654.3308018493,225744.58932663585,15037040.73214472,13451570.733293878,8267388.81161634,2084832.6724061696,34964052.24253709,40927308.94902879,13915672.426115246,5617789.963846352
2025-12-07,btcusdt,bybit,buy,02_10k_100k,128.0,3565743.569,18802.2213,92892.6988,0.1142036298995664,9.948699597704016,-0.0954852976310326,-0.0954852976310326,18.51417619980239,-1.6379641912661602,-1.6379641912661602,29.424786328025142,-2.2649811556400765,-2.2649811556400765,39.97768244479524,0.0420497720834443,0.0420497720834443,5095638.15109296,3788359.5036141775,2048929.9756366408,457284.5795639272,16289791.202695016,13176300.53074115,8447125.207061682,2147034.9859779365,38226626.34632757,43639901.05406449,14653657.722670998,7341247.992158468
2025-12-07,btcusdt,bybit,buy,03_100k_1m,23.0,5603139.8765,213371.7068,794195.2035000001,0.1341016261057056,8.587786631120581,-0.5788062973070239,-0.5788062973070239,18.34504017277936,-3.2686870699039337,-3.2686870699039337,29.096582060299436,-6.973094587544915,-6.973094587544915,37.50389911984266,-1.1723675272899514,-1.1723675272899514,4842927.911703939,3680040.92546546,705153.2879694821,-360842.490526363,15156197.42221173,13375948.46538666,6240490.042591177,1408499.5083083909,37071824.80280986,39765273.53376412,11638243.52634774,5008002.151251751
2025-12-07,btcusdt,bybit,sell,00_<1k,692.0,262299.0218,268.94235,992.1736,0.2681990576514395,-10.50803644308571,0.9431450676125912,-0.9431450676125912,-18.5132179201183,0.6066670442559051,-0.6066670442559051,-40.468336510246445,-3.412329873356281,3.412329873356281,-56.05748375948399,-4.514488540175398,4.514488540175398,3976046.834513805,5185515.388114282,-1247107.9389245785,-2032696.1762566485,16675073.392016778,20528467.734984413,-7921216.789697261,-4975766.286542029,53242033.64702179,67336713.96500693,-16115259.907259414,-6759869.064087307
2025-12-07,btcusdt,bybit,sell,01_1k_10k,536.0,1916546.2257,2681.1525,9983.219400000002,0.2638111342303157,-10.86739386551163,0.7647662947888173,-0.7647662947888173,-19.23907449957447,0.83797823158672,-0.83797823158672,-42.04196826512026,-3.204035094698284,3.204035094698284,-58.01346363040957,-4.231205477922682,4.231205477922682,4290434.153807099,5122237.968372609,-1455667.8573173557,-2082576.636217736,17062041.25150581,23072779.64720137,-8087972.568085422,-5295038.650441976,56019275.3218818,71903986.08731917,-15997439.715435855,-7744588.191047956
2025-12-07,btcusdt,bybit,sell,02_10k_100k,150.0,4152459.1771,20343.847800000003,87960.7512,0.2113354556721775,-10.641057691954549,1.683829246416802,-1.683829246416802,-19.010388695568995,0.1965078423258281,-0.1965078423258281,-41.83204056361743,-3.0226944198900925,3.0226944198900925,-57.9453506261564,-2.879996337467026,2.879996337467026,4496345.000626219,4919302.077060606,-1468797.9990533204,-1805897.4174106617,16820225.192986514,20867506.00694436,-7860485.398780836,-3672757.3299046834,55240028.36157688,67817286.33787446,-16264916.871717367,-6710023.517063745
2025-12-07,btcusdt,bybit,sell,03_100k_1m,23.0,8138901.1671,331025.2609,889180.0,0.1696433956824958,-10.169075729068512,1.2685459942978397,-1.2685459942978397,-19.43818081154008,-1.5067448932379128,1.5067448932379128,-46.24363838599288,-8.802881116374024,8.802881116374024,-60.91180332580525,2.144103134510849,-2.144103134510849,4122778.37298272,4272892.786368162,-1527799.3994217473,-820072.8178391136,14043359.778719934,18482028.69567937,-6314268.932943592,-3129392.1707652872,55614728.00127136,65915985.14224889,-13677114.784886925,-8993308.007538969
2025-12-07,btcusdt,bybit,sell,04_>1m,2.0,2932876.7750000004,1466438.3875000002,1661099.3343000002,0.0111220360963761,-7.03310386189877,0.7059208497585392,-0.7059208497585392,-21.125263362889847,-16.054630382586172,16.054630382586172,-19.15474479349864,-27.423831747228213,27.423831747228213,-44.66773283302339,-23.77413593706381,23.77413593706381,1030078.8797893524,2567092.575200081,-97121.97509989142,-901190.4609999806,7583784.51853466,8516969.347971916,-5568202.811349638,-3146462.7389001846,27084674.54622078,38415073.15425396,-14507534.463699391,-18004436.632100433
2025-12-08,btcusdt,binance,buy,00_<1k,253.0,109044.77902,366.6544,999.9308,0.0219458327089641,3.1202072602894413,-0.2775154495853144,-0.2775154495853144,8.085070393476922,-0.6864351187897734,-0.6864351187897734,15.807279060250458,-2.5900816163013807,-2.5900816163013807,21.2053290104426,-6.496393062218456,-6.496393062218456,937813.7467816584,709450.3692959957,317663.4242055246,190613.7832015869,4282973.4508219855,3111443.888620215,1972488.5787557024,634268.5437956586,14412404.517195135,14795270.028128823,5313655.804115379,2582324.284364456
2025-12-08,btcusdt,binance,buy,01_1k_10k,229.0,742931.96879,2436.4557,9987.5283,0.0145934897960281,3.774966651446833,-0.2249085629444941,-0.2249085629444941,9.379555370701286,-1.1101519415679435,-1.1101519415679435,18.011259239939353,-1.962912348532278,-1.962912348532278,22.72708140233584,-4.84595841366504,-4.84595841366504,1002403.3723048734,729666.0029599402,390722.31310480594,208250.61282270623,4458273.530817943,3352229.4503447376,2359489.9726537094,794723.463772913,15110598.428648803,14549080.504347844,6359775.084971142,2170678.5596882734
