date,symbol,source,side,size_bucket,events,other_liq_notional_prev_1s,other_signed_liq_prev_1s,other_liq_notional_next_1s,other_signed_liq_next_1s,other_liq_notional_prev_5s,other_signed_liq_prev_5s,other_liq_notional_next_5s,other_signed_liq_next_5s,other_liq_notional_prev_30s,other_signed_liq_prev_30s,other_liq_notional_next_30s,other_signed_liq_next_30s
2026-01-12,btcusdt,binance,sell,00_<1k,260.0,8469.984668846124,-8420.71245884616,4568.10262423081,-4568.102624230776,29958.97576730765,-29849.7304419231,32689.31035615385,-32203.824972307702,67009.24622346142,-66656.80781576925,74281.6508107693,-73740.57300846156
2026-01-12,btcusdt,binance,sell,01_1k_10k,212.0,15528.901354717029,-15528.901354716983,5340.893475943351,-5336.589348584905,59053.008569339625,-59052.14782688681,39974.45826132075,-39970.15413396226,92498.09045660378,-92353.79206886792,134357.0863820756,-134263.63619716984
2026-01-12,btcusdt,binance,sell,02_10k_100k,63.0,6799.912346031724,-6799.912346031753,4479.2945857142495,-4479.294585714292,29639.808585714298,-29639.808585714327,20360.006468253992,-20360.006468253963,162379.4883904761,-162379.4883904762,63095.18251904771,-63022.6382333334
2026-01-12,btcusdt,binance,sell,03_100k_1m,6.0,0.0,0.0,0.0,0.0,30.15033333345006,-30.15033333329484,14.982016666637112,-14.982016666675918,13435.62696666674,-13435.626966666548,20844.587133333243,-20844.58713333348
2026-01-12,btcusdt,bybit,buy,00_<1k,335.0,7247.739220388049,7235.84504844776,5544.948838149228,5544.948838149255,13602.01530635819,13581.360359492535,13421.538263373086,13409.644091432834,52666.82231779104,52584.971252119416,67586.44729053721,67560.36683495522
2026-01-12,btcusdt,bybit,buy,01_1k_10k,250.0,4816.7864415999775,4816.7864416,7118.119275999984,7116.646820000003,13446.112056079952,13440.243915280003,16018.055998959955,16004.22285576,47921.97155135994,47616.52671056002,77409.48431547987,77384.68900187999
2026-01-12,btcusdt,bybit,buy,02_10k_100k,80.0,2423.634306249991,2423.6343062499955,10075.843881249972,10075.843881250004,9641.109735249998,9631.90688525,18875.72533674996,18875.725336749994,37024.00281912502,37014.799969125015,56874.39785762491,56844.742500125
2026-01-12,btcusdt,bybit,buy,03_100k_1m,11.0,385.4257636363936,385.4257636363512,4472.834099999973,4472.834099999984,8319.71310909096,8319.713109090888,18434.64200181819,18434.642001818174,45812.70731818177,45812.70731818182,65198.93474909084,65198.93474909095
2026-01-12,btcusdt,bybit,buy,04_>1m,1.0,0.0,0.0,2307.957499999553,2307.9575000000186,0.0,0.0,142662.20349999983,142662.20350000006,1938.589499999769,1938.5894999998852,196150.21819999907,196150.2182000001
2026-01-12,btcusdt,bybit,sell,00_<1k,301.0,4639.47351003329,-4639.473510033228,2982.3903279734072,-2982.390327973419,17148.279938405394,-17148.279938405318,18709.48690043181,-18694.94787584716,44544.11312328881,-44536.770510664464,55920.7245334884,-55848.14326837205
2026-01-12,btcusdt,bybit,sell,01_1k_10k,212.0,3804.4385846226846,-3804.438584622646,3554.142579716964,-3543.8212438679247,15712.081596226477,-15712.081596226411,16669.384842877284,-16659.063507028288,40806.07028806584,-40790.43532768869,52919.245083867936,-52908.92374801884
2026-01-12,btcusdt,bybit,sell,02_10k_100k,72.0,5454.161082222249,-5454.161082222228,5781.233148888885,-5781.233148888893,22249.8944779167,-22249.894477916667,16271.546201111038,-16271.546201111089,65101.34760374983,-65101.347603750015,59018.23729999999,-59018.23729999996
2026-01-12,btcusdt,bybit,sell,03_100k_1m,7.0,760.8793285715261,-760.8793285714512,4674.288785714257,-4674.288785714273,17425.432342857323,-17425.432342857148,26725.864138571345,-26725.86413857141,36721.62240000003,-36669.00034285714,78858.99032428555,-78858.99032428568
2026-01-12,btcusdt,bybit,sell,04_>1m,1.0,0.0,0.0,2426.066100000404,-2426.0661000000546,4583.806400000118,-4583.806400000001,7453.55429999996,-7453.55429999996,29755.14149999898,-29755.141500000027,104837.36789999995,-104837.36789999984
2026-01-13,btcusdt,binance,buy,00_<1k,315.0,69433.12916476242,69433.12916476242,45159.88656317456,44795.57799174614,302736.05222698435,302733.02140412707,254866.45263047612,253758.803208254,1231028.0296434916,1229797.5341012694,1517495.3408434922,1512102.3796282546
2026-01-13,btcusdt,binance,buy,01_1k_10k,337.0,135678.18472492576,135450.80952611275,147537.6492842728,147436.6592439167,568430.5531053414,567460.4729344216,614906.0128709195,614084.7317937685,1627301.3779522255,1623845.236878042,2661348.087617508,2650887.52773917
2026-01-13,btcusdt,binance,buy,02_10k_100k,140.0,111477.45636071336,111330.33628499908,111579.0956778574,111292.84776928596,548556.919402855,545667.9617671412,424219.529859286,421315.01382214297,4099761.548660711,4089220.0487864255,1262248.762572146,1251500.9424778607
2026-01-13,btcusdt,binance,buy,03_100k_1m,21.0,17125.37115714317,17125.37115714317,35535.98975714317,35535.98975714317,75698.00700476245,75698.00700476245,110257.64102380934,110257.64102380934,234530.16499523903,234530.16499523903,236547.5129523812,236547.5129523812
2026-01-13,btcusdt,binance,buy,04_>1m,3.0,89445.72396666619,89445.72396666619,15801.40510000009,15801.40510000009,135055.82873333307,135055.82873333307,23469.71889999944,23469.71889999944,378834.9268999969,306473.745766667,487277.6554666649,487277.6554666649
2026-01-13,btcusdt,binance,sell,00_<1k,129.0,778.0671899225455,-778.0671899225473,347.4670348838188,-347.4670348838188,2826.4928093023213,-2826.4928093023304,761.6140263567268,-761.6140263567303,427554.4734984494,412436.4580906977,4940.138047286976,-4781.41685503892
2026-01-13,btcusdt,binance,sell,01_1k_10k,85.0,1580.8309894118513,-1580.8309894118595,3013.5476941176,-3013.547694117613,6505.601187059097,-6505.6011870591165,3639.423585882319,-3639.4235858823376,20001.935150588248,-15640.98879529419,15382.360484705929,-15327.115809411844
2026-01-13,btcusdt,binance,sell,02_10k_100k,36.0,6225.697188888664,-6225.69718888867,1016.4044277775878,-1016.4044277775878,10146.22911388859,-10146.229113888616,8631.788247222767,-8631.788247222772,27119.40941666629,-27119.409416666374,17699.53025277823,-17683.953436111682
2026-01-13,btcusdt,binance,sell,03_100k_1m,4.0,1066.4752499982717,-1066.4752499982717,0.0,0.0,1066.4752499982717,-1066.4752499982717,2335.6852499999804,-2335.6852499999804,5622.931774999946,-5622.931774999946,36058.72417499998,-36058.72417499998
2026-01-13,btcusdt,binance,sell,04_>1m,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5127.100366666913,-5127.100366666913
2026-01-13,btcusdt,bybit,buy,00_<1k,1326.0,9986.965813016695,9986.965813016626,13284.261327790402,13284.261327790393,47669.04420440453,47669.0442044044,58246.55907738316,58246.55907738326,133832.706386388,133708.12458518142,247438.26638779845,247331.5770194725
2026-01-13,btcusdt,bybit,buy,01_1k_10k,1464.0,14317.497494597104,14317.49749459704,14365.42910572408,14365.429105724086,43388.10135544431,43388.10135544423,56813.60932976096,56813.60932976112,124987.984658969,124983.52906702925,273437.43418878474,273282.0543532656
2026-01-13,btcusdt,bybit,buy,02_10k_100k,649.0,15488.670086594886,15488.670086594804,17548.648163174137,17548.64816317417,46799.36214429931,46799.362144299215,59986.25295548538,59986.25295548559,129428.08025705747,129428.08025705768,288855.0752170113,288694.6767861947
2026-01-13,btcusdt,bybit,buy,03_100k_1m,129.0,11701.0460031009,11701.04600310084,18987.730404806232,18987.73040480625,41887.47701837248,41887.47701837245,53975.415726046456,53975.41572604675,142949.8645022486,142949.86450224888,324369.3280513958,324163.241043644
2026-01-13,btcusdt,bybit,buy,04_>1m,16.0,10571.80940000026,10571.809400000086,10644.294293749845,10644.294293750076,56058.09949562559,56058.09949562541,56480.23448750028,56480.23448750028,132324.856398126,132324.85639812652,351734.07645499986,351399.96715500025
2026-01-13,btcusdt,bybit,sell,00_<1k,70.0,2293.255318571424,-807.9493214285667,5961.622111428575,-1295.0628142857229,11006.47663714284,-1717.8004799999933,17124.69472285704,-5857.361642857136,547962.2984772859,-517471.4550604285,185933.59799599985,127524.05893542858
2026-01-13,btcusdt,bybit,sell,01_1k_10k,58.0,1837.9136775862828,-180.9024499999969,9248.332606896478,-7591.321379310359,15517.053227586335,-9908.283889655211,14832.24922758614,-13175.237999999978,823591.8423603452,-795904.8408568965,208557.0948913792,136859.82246034482
2026-01-13,btcusdt,bybit,sell,02_10k_100k,15.0,4823.297713333244,305.20251333330526,1235.162739999996,192.93071333336025,24241.94282666677,9885.60321333332,22022.91799999997,8373.517999999962,92030.2366206669,61462.39462066707,1057210.0424799998,1020506.3877466668
2026-01-13,btcusdt,bybit,sell,03_100k_1m,3.0,397.8888333334277,-397.8888333333307,8956.345866666641,-8956.345866666641,4280.731800000028,-4280.731799999931,9690.68753333312,-9690.687533333316,110788.66296666674,-110788.66296666664,64033.66923333317,-64033.66923333333
2026-01-14,btcusdt,binance,buy,00_<1k,384.0,28337.73129921875,28277.701160156263,12031.700953645814,12016.20578125,73656.90072317702,73596.87058411459,41086.39338541656,41030.29988489577,176816.02267005193,173595.68536953107,136627.50998723946,136265.0011570312
2026-01-14,btcusdt,binance,buy,01_1k_10k,400.0,23901.512624499974,23758.013529499996,19021.50404775001,19021.50404775001,76422.14542624993,76275.26371424997,62341.80518700002,62339.86946700003,216347.2286342499,215858.59690824992,179802.25584724935,178879.79518274948
2026-01-14,btcusdt,binance,buy,02_10k_100k,118.0,39384.20013474574,39320.46573983048,52059.914875423776,52059.91487542374,119494.5328610169,119298.6818728812,160879.71129237305,160313.20730254246,306057.3758618647,305843.45401779667,308926.54650084744,302334.2213635593
2026-01-14,btcusdt,binance,buy,03_100k_1m,16.0,10691.465150000136,10691.465150000084,41801.67948124968,41801.67948124975,59358.36989375031,59358.369893750256,95507.47948125012,95507.47948125024,229667.53543124956,226764.6783812493,297332.6420562495,297332.6420562495
2026-01-14,btcusdt,binance,buy,04_>1m,3.0,28919.56549999987,28919.56549999925,705275.946666666,705275.946666666,475380.1672000016,475380.1672000013,775876.1064666664,775876.1064666664,1415729.503066669,1415729.5030666683,820248.8562000016,788545.4482000017
2026-01-14,btcusdt,binance,sell,00_<1k,239.0,2711.208963179964,-2283.294665272012,1697.8483079498255,-1659.455859414261,15643.214256067058,-15212.85929790806,8551.40360167369,-8007.676645188334,28848.062015481355,-24646.475038912464,21954.60465606704,-20636.085142259497
2026-01-14,btcusdt,binance,sell,01_1k_10k,175.0,5399.733290285775,-5393.203301714346,1962.2198194285616,-1955.689830857133,15165.489531428791,-14541.46529600022,3954.219782285798,-3941.159805142939,30053.979584000484,-27650.68395885763,21411.947028571663,-17151.98014971451
2026-01-14,btcusdt,binance,sell,02_10k_100k,53.0,4107.339949056639,-4107.339949056638,2829.65272075481,-2829.65272075481,12876.7573433963,-12876.757343396295,16281.273239622613,-16281.273239622613,32554.82570000013,-32525.88760943414,45521.31712075522,-45414.30000754772
2026-01-14,btcusdt,binance,sell,03_100k_1m,15.0,0.0,0.0,894.2148933333655,-894.2148933333655,6785.178626666669,-6785.178626666676,3122.463920000196,-3122.463920000196,6933.614606666767,-6933.614606666774,24370.21729333376,-24370.21729333376
2026-01-14,btcusdt,bybit,buy,00_<1k,715.0,26223.194949258737,26219.76146562237,28939.031899062946,28935.862828293717,66849.60904209783,66837.72251790209,219645.0178670908,219640.77073981817,133940.61735213987,133606.17275493697,518878.2008449512,518713.2543476084
2026-01-14,btcusdt,bybit,buy,01_1k_10k,680.0,35388.10488299997,35387.26911652941,13123.837188867594,13123.837188867668,64471.17388942635,64470.059738838216,240139.3526561469,240130.6317635,147735.82722583818,147504.95758995577,506500.44892024994,506450.8114161324
2026-01-14,btcusdt,bybit,buy,02_10k_100k,224.0,36788.52040830359,36788.52040830354,30136.51099772317,30128.78186200893,83484.30497495538,83482.58725174102,307235.92454325873,307197.2807482589,142601.4577917859,142299.01318017844,651661.7986012053,651605.8460794196
2026-01-14,btcusdt,bybit,buy,03_100k_1m,37.0,17701.262915945903,17701.262915945936,3378.2684270269992,3378.2684270270597,38163.56159864873,38163.56159864853,800353.7409218916,800353.740921892,111573.03777972992,111573.03777972954,1113502.7101372972,1113342.4342724327
2026-01-14,btcusdt,bybit,buy,04_>1m,4.0,386984.8482249999,386984.8482249999,5676.605499999598,5676.605500000063,435528.344575,435528.344575,25251.61204999918,25251.61204999988,476401.9987999997,476401.9988000002,66787.98878999986,66787.98878999962
2026-01-14,btcusdt,bybit,sell,00_<1k,209.0,1834.2658145454773,-1834.2658145454463,3948.025086698533,-3892.284074258356,7737.792377272801,-7679.029974401862,15319.969554305935,-15221.307064353989,27895.76352717721,-27084.602227655363,26714.74998612382,-26559.15865885146
2026-01-14,btcusdt,bybit,sell,01_1k_10k,165.0,5140.082611030347,-5137.736227999972,4079.312460969636,-3857.772876727246,11489.129719515302,-11352.113180121116,18732.62345103013,-18380.92330436361,30828.020813151823,-29436.981502848244,34603.73424521156,-33756.260277939335
2026-01-14,btcusdt,bybit,sell,02_10k_100k,51.0,3544.559907843176,-3544.5599078431064,2327.745479999945,-2151.8515819607715,11552.757680392251,-11143.354668627437,14644.49131882334,-14468.597420784145,173429.0969237256,108645.88026647072,34413.001671764185,-27742.02662470567
2026-01-14,btcusdt,bybit,sell,03_100k_1m,6.0,255.61973333358765,-255.6197333332772,5541.474966666817,-5541.474966666789,6185.006950000301,-6185.006949999991,6884.365066665923,-6884.365066667131,79059.75962833308,-72099.908428333,7882.889233332516,-7850.404866667198
2026-01-15,btcusdt,binance,buy,00_<1k,191.0,5356.279175392674,5315.226060209441,5723.128250261779,5610.199490052357,24658.990724607356,24145.178703664948,22740.1085397906,22520.980309424034,62904.65651256557,60943.035416230414,61665.08470209424,59541.3899429319
