date,split,symbol,rule,horizon_s,pnl_all,pnl_kept,pnl_filtered,all_clipped_turnover,kept_clipped_turnover,filtered_clipped_turnover,kept_trade_count,filtered_trade_count
2026-02-02,validation,btcusdt,liq2s_or_return5s_gt_50,300,-0.37839088220196265,-24.737724677176356,-0.35946920817104155,18795658671.019,14588629.076500002,18781070041.942497,3708,10352288
2026-02-02,validation,btcusdt,liq2s_and_return5s_gt_20,30,-0.14490576039062938,1.0772345930290481,-0.1449124780007619,18795658671.019,103311.54909999999,18795555359.469902,54,10355942
2026-02-02,validation,btcusdt,liq2s_and_return5s_gt_20,120,-0.1550310515488774,-14.210175321531601,-0.1549537961180276,18795658671.019,103311.54909999999,18795555359.469902,54,10355942
2026-02-02,validation,btcusdt,liq2s_and_return5s_gt_20,300,-0.37839088220196265,-25.405758100766487,-0.37825331690911573,18795658671.019,103311.54909999999,18795555359.469902,54,10355942
2026-02-02,validation,btcusdt,bybit5s_or_return5s_gt_50,30,-0.14490576039062938,7.266408129308515,-0.15867718335988495,18795658671.019,34860604.9149,18760798066.104103,8541,10347455
2026-02-02,validation,btcusdt,bybit5s_or_return5s_gt_50,120,-0.1550310515488774,-2.2627337440052315,-0.15111459817728312,18795658671.019,34860604.9149,18760798066.104103,8541,10347455
2026-02-02,validation,btcusdt,bybit5s_or_return5s_gt_50,300,-0.37839088220196265,-39.03177634961904,-0.3065666242650087,18795658671.019,34860604.9149,18760798066.104103,8541,10347455
2026-02-02,validation,btcusdt,horizon_specific_return_liq,30,-0.14490576039062938,3.407481950586797,-0.1450851407450253,18795658671.019,949052.2844,18794709618.7346,221,10355775
2026-02-02,validation,btcusdt,horizon_specific_return_liq,120,-0.1550310515488774,28.544561314332334,-0.1564802579611455,18795658671.019,949052.2844,18794709618.7346,221,10355775
2026-02-02,validation,btcusdt,horizon_specific_return_liq,300,-0.37839088220196265,-24.516005652302677,-0.36086205057937565,18795658671.019,13639576.792100001,18782019094.2269,3487,10352509
2026-02-02,validation,btcusdt,horizon_specific_bybit_return,30,-0.14490576039062938,3.407481950586797,-0.1450851407450253,18795658671.019,949052.2844,18794709618.7346,221,10355775
2026-02-02,validation,btcusdt,horizon_specific_bybit_return,120,-0.1550310515488774,-3.1249099489662435,-0.14966304376684783,18795658671.019,33911552.6305,18761747118.3885,8320,10347676
2026-02-02,validation,btcusdt,horizon_specific_bybit_return,300,-0.37839088220196265,-24.516005652302677,-0.36086205057937565,18795658671.019,13639576.792100001,18782019094.2269,3487,10352509
2026-02-02,validation,ethusdt,baseline_liq1s_d200_gt_100k,30,-0.0039780707097710755,4.869684676103633,-0.0519816189769234,20740413421.44527,202291942.82274002,20538121478.62253,89094,21132336
2026-02-02,validation,ethusdt,baseline_liq1s_d200_gt_100k,120,0.3461038379852442,7.357776774655824,0.2770417797890702,20740413421.44527,202291942.82274002,20538121478.62253,89094,21132336
2026-02-02,validation,ethusdt,baseline_liq1s_d200_gt_100k,300,0.4105125879181363,-5.83428946204739,0.47202128726758047,20740413421.44527,202291942.82274002,20538121478.62253,89094,21132336
2026-02-02,validation,ethusdt,liq2s_d0_gt_2m,30,-0.0039780707097710755,2.809654570518003,-0.00450666698087093,20740413421.44527,3895762.98954,20736517658.45573,1387,21220043
2026-02-02,validation,ethusdt,liq2s_d0_gt_2m,120,0.3461038379852442,20.35308500841425,0.3423451327841132,20740413421.44527,3895762.98954,20736517658.45573,1387,21220043
2026-02-02,validation,ethusdt,liq2s_d0_gt_2m,300,0.4105125879181363,37.66915019253428,0.40351281949937484,20740413421.44527,3895762.98954,20736517658.45573,1387,21220043
2026-02-02,validation,ethusdt,liq2s_d200_gt_1m,30,-0.0039780707097710755,-6.666704823773339,0.004834995377722436,20740413421.44527,27397967.95343,20713015453.491837,8811,21212619
2026-02-02,validation,ethusdt,liq2s_d200_gt_1m,120,0.3461038379852442,46.324672267372975,0.28528607114673266,20740413421.44527,27397967.95343,20713015453.491837,8811,21212619
2026-02-02,validation,ethusdt,liq2s_d200_gt_1m,300,0.4105125879181363,50.34718644532446,0.34445927022916334,20740413421.44527,27397967.95343,20713015453.491837,8811,21212619
2026-02-02,validation,ethusdt,liq2s_d200_gt_2m,30,-0.0039780707097710755,2.809654570518003,-0.00450666698087093,20740413421.44527,3895762.98954,20736517658.45573,1387,21220043
2026-02-02,validation,ethusdt,liq2s_d200_gt_2m,120,0.3461038379852442,20.35308500841425,0.3423451327841132,20740413421.44527,3895762.98954,20736517658.45573,1387,21220043
2026-02-02,validation,ethusdt,liq2s_d200_gt_2m,300,0.4105125879181363,37.66915019253428,0.40351281949937484,20740413421.44527,3895762.98954,20736517658.45573,1387,21220043
2026-02-02,validation,ethusdt,bybit5s_d0_gt_2m,30,-0.0039780707097710755,,-0.0039780707097710755,20740413421.44527,0.0,20740413421.44527,0,21221430
2026-02-02,validation,ethusdt,bybit5s_d0_gt_2m,120,0.3461038379852442,,0.3461038379852442,20740413421.44527,0.0,20740413421.44527,0,21221430
2026-02-02,validation,ethusdt,bybit5s_d0_gt_2m,300,0.4105125879181363,,0.4105125879181363,20740413421.44527,0.0,20740413421.44527,0,21221430
2026-02-02,validation,ethusdt,bybit5s_d200_gt_2m,30,-0.0039780707097710755,,-0.0039780707097710755,20740413421.44527,0.0,20740413421.44527,0,21221430
2026-02-02,validation,ethusdt,bybit5s_d200_gt_2m,120,0.3461038379852442,,0.3461038379852442,20740413421.44527,0.0,20740413421.44527,0,21221430
2026-02-02,validation,ethusdt,bybit5s_d200_gt_2m,300,0.4105125879181363,,0.4105125879181363,20740413421.44527,0.0,20740413421.44527,0,21221430
2026-02-02,validation,ethusdt,return1s_gt_20,30,-0.0039780707097710755,1.274403629728765,-0.006643304407773504,20740413421.44527,43150681.90581,20697262739.53946,20579,21200851
2026-02-02,validation,ethusdt,return1s_gt_20,120,0.3461038379852442,-1.2488071758460226,0.3494289877256701,20740413421.44527,43150681.90581,20697262739.53946,20579,21200851
2026-02-02,validation,ethusdt,return1s_gt_20,300,0.4105125879181363,13.474299402623252,0.383276555964512,20740413421.44527,43150681.90581,20697262739.53946,20579,21200851
2026-02-02,validation,ethusdt,return5s_gt_20,30,-0.0039780707097710755,0.09659269286320607,-0.008111346031549596,20740413421.44527,818744337.49889,19921669083.94638,448444,20772986
2026-02-02,validation,ethusdt,return5s_gt_20,120,0.3461038379852442,3.372963907661716,0.22170539867745778,20740413421.44527,818744337.49889,19921669083.94638,448444,20772986
2026-02-02,validation,ethusdt,return5s_gt_20,300,0.4105125879181363,2.7375295839785334,0.31487642506652896,20740413421.44527,818744337.49889,19921669083.94638,448444,20772986
2026-02-02,validation,ethusdt,return5s_gt_50,30,-0.0039780707097710755,8.023097817125185,-0.009368233813673727,20740413421.44527,13917794.420170002,20726495627.0251,5934,21215496
2026-02-02,validation,ethusdt,return5s_gt_50,120,0.3461038379852442,14.178905527653633,0.33681514328083123,20740413421.44527,13917794.420170002,20726495627.0251,5934,21215496
2026-02-02,validation,ethusdt,return5s_gt_50,300,0.4105125879181363,49.26349826282139,0.3777079197450824,20740413421.44527,13917794.420170002,20726495627.0251,5934,21215496
2026-02-02,validation,ethusdt,return5s_gt_100,30,-0.0039780707097710755,,-0.0039780707097710755,20740413421.44527,0.0,20740413421.44527,0,21221430
2026-02-02,validation,ethusdt,return5s_gt_100,120,0.3461038379852442,,0.3461038379852442,20740413421.44527,0.0,20740413421.44527,0,21221430
2026-02-02,validation,ethusdt,return5s_gt_100,300,0.4105125879181363,,0.4105125879181363,20740413421.44527,0.0,20740413421.44527,0,21221430
2026-02-02,validation,ethusdt,return30s_gt_50,30,-0.0039780707097710755,-0.63670608858693,0.021076021070510972,20740413421.44527,789976215.21281,19950437206.23246,412923,20808507
2026-02-02,validation,ethusdt,return30s_gt_50,120,0.3461038379852442,0.34371633733632073,0.34619837569922807,20740413421.44527,789976215.21281,19950437206.23246,412923,20808507
2026-02-02,validation,ethusdt,return30s_gt_50,300,0.4105125879181363,-10.098170170951343,0.8266242423599961,20740413421.44527,789976215.21281,19950437206.23246,412923,20808507
2026-02-02,validation,ethusdt,neg_return30s_gt_50,30,-0.0039780707097710755,2.3796344495402373,-0.06709977961007516,20740413421.44527,535068469.17127997,20205344952.27399,325163,20896267
2026-02-02,validation,ethusdt,neg_return30s_gt_50,120,0.3461038379852442,3.8257063360023253,0.2539586364884974,20740413421.44527,535068469.17127997,20205344952.27399,325163,20896267
2026-02-02,validation,ethusdt,neg_return30s_gt_50,300,0.4105125879181363,11.863790934270597,0.1072122420813936,20740413421.44527,535068469.17127997,20205344952.27399,325163,20896267
2026-02-02,validation,ethusdt,baseline_or_return5s_gt_50,30,-0.0039780707097710755,4.70995824014582,-0.052922198840006,20740413421.44527,213131835.86641,20527281585.57886,93965,21127465
2026-02-02,validation,ethusdt,baseline_or_return5s_gt_50,120,0.3461038379852442,7.610669836473963,0.27067688573267,20740413421.44527,213131835.86641,20527281585.57886,93965,21127465
2026-02-02,validation,ethusdt,baseline_or_return5s_gt_50,300,0.4105125879181363,-5.340435882502469,0.47022386534003185,20740413421.44527,213131835.86641,20527281585.57886,93965,21127465
2026-02-02,validation,ethusdt,baseline_and_return5s_gt_20,30,-0.0039780707097710755,4.334978105412201,-0.025132891443805625,20740413421.44527,100630403.26194,20639783018.183327,38095,21183335
2026-02-02,validation,ethusdt,baseline_and_return5s_gt_20,120,0.3461038379852442,9.777301650334701,0.30012151160789124,20740413421.44527,100630403.26194,20639783018.183327,38095,21183335
2026-02-02,validation,ethusdt,baseline_and_return5s_gt_20,300,0.4105125879181363,14.451860085293427,0.34205322186001996,20740413421.44527,100630403.26194,20639783018.183327,38095,21183335
2026-02-02,validation,ethusdt,liq2s_or_return5s_gt_50,30,-0.0039780707097710755,6.882935929128096,-0.009898198431040254,20740413421.44527,17813557.40971,20722599864.03556,7321,21214109
2026-02-02,validation,ethusdt,liq2s_or_return5s_gt_50,120,0.3461038379852442,15.529177085361328,0.3330521674071058,20740413421.44527,17813557.40971,20722599864.03556,7321,21214109
2026-02-02,validation,ethusdt,liq2s_or_return5s_gt_50,300,0.4105125879181363,46.727854704311966,0.3706972829723752,20740413421.44527,17813557.40971,20722599864.03556,7321,21214109
2026-02-02,validation,ethusdt,liq2s_and_return5s_gt_20,30,-0.0039780707097710755,,-0.0039780707097710755,20740413421.44527,0.0,20740413421.44527,0,21221430
2026-02-02,validation,ethusdt,liq2s_and_return5s_gt_20,120,0.3461038379852442,,0.3461038379852442,20740413421.44527,0.0,20740413421.44527,0,21221430
2026-02-02,validation,ethusdt,liq2s_and_return5s_gt_20,300,0.4105125879181363,,0.4105125879181363,20740413421.44527,0.0,20740413421.44527,0,21221430
2026-02-02,validation,ethusdt,bybit5s_or_return5s_gt_50,30,-0.0039780707097710755,8.023097817125185,-0.009368233813673727,20740413421.44527,13917794.420170002,20726495627.0251,5934,21215496
2026-02-02,validation,ethusdt,bybit5s_or_return5s_gt_50,120,0.3461038379852442,14.178905527653633,0.33681514328083123,20740413421.44527,13917794.420170002,20726495627.0251,5934,21215496
2026-02-02,validation,ethusdt,bybit5s_or_return5s_gt_50,300,0.4105125879181363,49.26349826282139,0.3777079197450824,20740413421.44527,13917794.420170002,20726495627.0251,5934,21215496
2026-02-02,validation,ethusdt,horizon_specific_return_liq,30,-0.0039780707097710755,8.023097817125185,-0.009368233813673727,20740413421.44527,13917794.420170002,20726495627.0251,5934,21215496
2026-02-02,validation,ethusdt,horizon_specific_return_liq,120,0.3461038379852442,14.178905527653633,0.33681514328083123,20740413421.44527,13917794.420170002,20726495627.0251,5934,21215496
2026-02-02,validation,ethusdt,horizon_specific_return_liq,300,0.4105125879181363,37.66915019253428,0.40351281949937484,20740413421.44527,3895762.98954,20736517658.45573,1387,21220043
2026-02-02,validation,ethusdt,horizon_specific_bybit_return,30,-0.0039780707097710755,8.023097817125185,-0.009368233813673727,20740413421.44527,13917794.420170002,20726495627.0251,5934,21215496
2026-02-02,validation,ethusdt,horizon_specific_bybit_return,120,0.3461038379852442,,0.3461038379852442,20740413421.44527,0.0,20740413421.44527,0,21221430
2026-02-02,validation,ethusdt,horizon_specific_bybit_return,300,0.4105125879181363,37.66915019253428,0.40351281949937484,20740413421.44527,3895762.98954,20736517658.45573,1387,21220043
2026-02-03,validation,btcusdt,baseline_liq1s_d200_gt_100k,30,-0.11104381795216946,5.07953827334595,-0.18291713646861338,21647930470.5929,295662097.019,21352268373.5739,77133,8826781
2026-02-03,validation,btcusdt,baseline_liq1s_d200_gt_100k,120,-0.42216353220503655,-3.6249920514842464,-0.37781438016954,21647930470.5929,295662097.019,21352268373.5739,77133,8826781
2026-02-03,validation,btcusdt,baseline_liq1s_d200_gt_100k,300,-0.5932023038709833,-9.091041470846658,-0.475533824612464,21647930470.5929,295662097.019,21352268373.5739,77133,8826781
2026-02-03,validation,btcusdt,liq2s_d0_gt_2m,30,-0.11104381795216946,3.9641678838845578,-0.11790099743648283,21647930470.5929,36364830.9268,21611565639.6661,8005,8895909
2026-02-03,validation,btcusdt,liq2s_d0_gt_2m,120,-0.42216353220503655,-5.542608203872011,-0.41354758517649515,21647930470.5929,36364830.9268,21611565639.6661,8005,8895909
2026-02-03,validation,btcusdt,liq2s_d0_gt_2m,300,-0.5932023038709833,-11.009464120897164,-0.575675318266099,21647930470.5929,36364830.9268,21611565639.6661,8005,8895909
2026-02-03,validation,btcusdt,liq2s_d200_gt_1m,30,-0.11104381795216946,14.026865889233603,-0.177847254780609,21647930470.5929,101808191.4782,21546122279.1147,22875,8881039
2026-02-03,validation,btcusdt,liq2s_d200_gt_1m,120,-0.42216353220503655,4.086726088795533,-0.4434686140170828,21647930470.5929,101808191.4782,21546122279.1147,22875,8881039
2026-02-03,validation,btcusdt,liq2s_d200_gt_1m,300,-0.5932023038709833,-3.9252662984333537,-0.5774578740946403,21647930470.5929,101808191.4782,21546122279.1147,22875,8881039
2026-02-03,validation,btcusdt,liq2s_d200_gt_2m,30,-0.11104381795216946,4.5221374179733695,-0.11902950097599814,21647930470.5929,37247854.662200004,21610682615.9307,8007,8895907
2026-02-03,validation,btcusdt,liq2s_d200_gt_2m,120,-0.42216353220503655,-5.6657931318091626,-0.41312568936130856,21647930470.5929,37247854.662200004,21610682615.9307,8007,8895907
2026-02-03,validation,btcusdt,liq2s_d200_gt_2m,300,-0.5932023038709833,-12.502665359259737,-0.5726753285377306,21647930470.5929,37247854.662200004,21610682615.9307,8007,8895907
2026-02-03,validation,btcusdt,bybit5s_d0_gt_2m,30,-0.11104381795216946,8.867313476562598,-0.1450292469986557,21647930470.5929,81634068.6965,21566296401.8964,20273,8883641
2026-02-03,validation,btcusdt,bybit5s_d0_gt_2m,120,-0.42216353220503655,1.2799457128667922,-0.42860646058048635,21647930470.5929,81634068.6965,21566296401.8964,20273,8883641
2026-02-03,validation,btcusdt,bybit5s_d0_gt_2m,300,-0.5932023038709833,2.9265807733619247,-0.6065256027893058,21647930470.5929,81634068.6965,21566296401.8964,20273,8883641
2026-02-03,validation,btcusdt,bybit5s_d200_gt_2m,30,-0.11104381795216946,9.005781828459797,-0.14441268584520328,21647930470.5929,78945527.43130001,21568984943.1616,19336,8884578
2026-02-03,validation,btcusdt,bybit5s_d200_gt_2m,120,-0.42216353220503655,1.3118656400373092,-0.42851032357907076,21647930470.5929,78945527.43130001,21568984943.1616,19336,8884578
2026-02-03,validation,btcusdt,bybit5s_d200_gt_2m,300,-0.5932023038709833,2.9258154434893444,-0.6060824052219534,21647930470.5929,78945527.43130001,21568984943.1616,19336,8884578
2026-02-03,validation,btcusdt,return1s_gt_20,30,-0.11104381795216946,23.5631899402229,-0.1138729209292521,21647930470.5929,2586647.8837,21645343822.709198,628,8903286
2026-02-03,validation,btcusdt,return1s_gt_20,120,-0.42216353220503655,1.2488638841714228,-0.4223632222430224,21647930470.5929,2586647.8837,21645343822.709198,628,8903286
2026-02-03,validation,btcusdt,return1s_gt_20,300,-0.5932023038709833,-36.36285414106092,-0.5889277820623585,21647930470.5929,2586647.8837,21645343822.709198,628,8903286
2026-02-03,validation,btcusdt,return5s_gt_20,30,-0.11104381795216946,10.598991763376768,-0.17697629919394403,21647930470.5929,132452301.39770001,21515478169.195198,32855,8871059
2026-02-03,validation,btcusdt,return5s_gt_20,120,-0.42216353220503655,6.974158513389867,-0.46769632813518774,21647930470.5929,132452301.39770001,21515478169.195198,32855,8871059
2026-02-03,validation,btcusdt,return5s_gt_20,300,-0.5932023038709833,-6.3976695849936664,-0.5574691891464821,21647930470.5929,132452301.39770001,21515478169.195198,32855,8871059
2026-02-03,validation,btcusdt,return5s_gt_50,30,-0.11104381795216946,,-0.11104381795216946,21647930470.5929,0.0,21647930470.5929,0,8903914
2026-02-03,validation,btcusdt,return5s_gt_50,120,-0.42216353220503655,,-0.42216353220503655,21647930470.5929,0.0,21647930470.5929,0,8903914
2026-02-03,validation,btcusdt,return5s_gt_50,300,-0.5932023038709833,,-0.5932023038709833,21647930470.5929,0.0,21647930470.5929,0,8903914
2026-02-03,validation,btcusdt,return5s_gt_100,30,-0.11104381795216946,,-0.11104381795216946,21647930470.5929,0.0,21647930470.5929,0,8903914
2026-02-03,validation,btcusdt,return5s_gt_100,120,-0.42216353220503655,,-0.42216353220503655,21647930470.5929,0.0,21647930470.5929,0,8903914
2026-02-03,validation,btcusdt,return5s_gt_100,300,-0.5932023038709833,,-0.5932023038709833,21647930470.5929,0.0,21647930470.5929,0,8903914
2026-02-03,validation,btcusdt,return30s_gt_50,30,-0.11104381795216946,-6.559697889156531,-0.08968391658948155,21647930470.5929,71467799.2225,21576462671.3704,18033,8885881
2026-02-03,validation,btcusdt,return30s_gt_50,120,-0.42216353220503655,6.668751577954816,-0.44565079724543283,21647930470.5929,71467799.2225,21576462671.3704,18033,8885881
2026-02-03,validation,btcusdt,return30s_gt_50,300,-0.5932023038709833,18.87640126594858,-0.6576915456926204,21647930470.5929,71467799.2225,21576462671.3704,18033,8885881
2026-02-03,validation,btcusdt,neg_return30s_gt_50,30,-0.11104381795216946,2.756971737703212,-0.11883508625502084,21647930470.5929,58649570.3024,21589280900.290497,15220,8888694
2026-02-03,validation,btcusdt,neg_return30s_gt_50,120,-0.42216353220503655,-5.810870754582893,-0.407524537764344,21647930470.5929,58649570.3024,21589280900.290497,15220,8888694
2026-02-03,validation,btcusdt,neg_return30s_gt_50,300,-0.5932023038709833,-16.162921802580705,-0.5509055102656004,21647930470.5929,58649570.3024,21589280900.290497,15220,8888694
2026-02-03,validation,btcusdt,baseline_or_return5s_gt_50,30,-0.11104381795216946,5.07953827334595,-0.18291713646861338,21647930470.5929,295662097.019,21352268373.5739,77133,8826781
2026-02-03,validation,btcusdt,baseline_or_return5s_gt_50,120,-0.42216353220503655,-3.6249920514842464,-0.37781438016954,21647930470.5929,295662097.019,21352268373.5739,77133,8826781
2026-02-03,validation,btcusdt,baseline_or_return5s_gt_50,300,-0.5932023038709833,-9.091041470846658,-0.475533824612464,21647930470.5929,295662097.019,21352268373.5739,77133,8826781
2026-02-03,validation,btcusdt,baseline_and_return5s_gt_20,30,-0.11104381795216946,17.122298748363363,-0.13401139616201269,21647930470.5929,28812679.6517,21619117790.9412,6258,8897656
2026-02-03,validation,btcusdt,baseline_and_return5s_gt_20,120,-0.42216353220503655,-1.3522055133784678,-0.4209240273406238,21647930470.5929,28812679.6517,21619117790.9412,6258,8897656
2026-02-03,validation,btcusdt,baseline_and_return5s_gt_20,300,-0.5932023038709833,-26.049918422126037,-0.559275100476639,21647930470.5929,28812679.6517,21619117790.9412,6258,8897656
2026-02-03,validation,btcusdt,liq2s_or_return5s_gt_50,30,-0.11104381795216946,4.5221374179733695,-0.11902950097599814,21647930470.5929,37247854.662200004,21610682615.9307,8007,8895907
2026-02-03,validation,btcusdt,liq2s_or_return5s_gt_50,120,-0.42216353220503655,-5.6657931318091626,-0.41312568936130856,21647930470.5929,37247854.662200004,21610682615.9307,8007,8895907
2026-02-03,validation,btcusdt,liq2s_or_return5s_gt_50,300,-0.5932023038709833,-12.502665359259737,-0.5726753285377306,21647930470.5929,37247854.662200004,21610682615.9307,8007,8895907
2026-02-03,validation,btcusdt,liq2s_and_return5s_gt_20,30,-0.11104381795216946,3.3652995942007013,-0.11178388073809806,21647930470.5929,4607547.6327,21643322922.960197,932,8902982
2026-02-03,validation,btcusdt,liq2s_and_return5s_gt_20,120,-0.42216353220503655,-4.231631978784027,-0.4213525519602118,21647930470.5929,4607547.6327,21643322922.960197,932,8902982
2026-02-03,validation,btcusdt,liq2s_and_return5s_gt_20,300,-0.5932023038709833,-2.7394313930571053,-0.5927454030154949,21647930470.5929,4607547.6327,21643322922.960197,932,8902982
2026-02-03,validation,btcusdt,bybit5s_or_return5s_gt_50,30,-0.11104381795216946,9.005781828459797,-0.14441268584520328,21647930470.5929,78945527.43130001,21568984943.1616,19336,8884578
2026-02-03,validation,btcusdt,bybit5s_or_return5s_gt_50,120,-0.42216353220503655,1.3118656400373092,-0.42851032357907076,21647930470.5929,78945527.43130001,21568984943.1616,19336,8884578
2026-02-03,validation,btcusdt,bybit5s_or_return5s_gt_50,300,-0.5932023038709833,2.9258154434893444,-0.6060824052219534,21647930470.5929,78945527.43130001,21568984943.1616,19336,8884578
2026-02-03,validation,btcusdt,horizon_specific_return_liq,30,-0.11104381795216946,,-0.11104381795216946,21647930470.5929,0.0,21647930470.5929,0,8903914
2026-02-03,validation,btcusdt,horizon_specific_return_liq,120,-0.42216353220503655,,-0.42216353220503655,21647930470.5929,0.0,21647930470.5929,0,8903914
2026-02-03,validation,btcusdt,horizon_specific_return_liq,300,-0.5932023038709833,-12.502665359259737,-0.5726753285377306,21647930470.5929,37247854.662200004,21610682615.9307,8007,8895907
2026-02-03,validation,btcusdt,horizon_specific_bybit_return,30,-0.11104381795216946,,-0.11104381795216946,21647930470.5929,0.0,21647930470.5929,0,8903914
2026-02-03,validation,btcusdt,horizon_specific_bybit_return,120,-0.42216353220503655,1.3118656400373092,-0.42851032357907076,21647930470.5929,78945527.43130001,21568984943.1616,19336,8884578
2026-02-03,validation,btcusdt,horizon_specific_bybit_return,300,-0.5932023038709833,-12.502665359259737,-0.5726753285377306,21647930470.5929,37247854.662200004,21610682615.9307,8007,8895907
2026-02-03,validation,ethusdt,baseline_liq1s_d200_gt_100k,30,-0.08327108619901565,18.481146684858164,-0.32001615721027143,22430362144.52658,282444108.55439997,22147918035.97218,112342,18185518
2026-02-03,validation,ethusdt,baseline_liq1s_d200_gt_100k,120,-0.1769298627614181,27.612356445686434,-0.5313162292814898,22430362144.52658,282444108.55439997,22147918035.97218,112342,18185518
2026-02-03,validation,ethusdt,baseline_liq1s_d200_gt_100k,300,-1.3825410534387865,22.994737347730805,-1.6934153602615745,22430362144.52658,282444108.55439997,22147918035.97218,112342,18185518
2026-02-03,validation,ethusdt,liq2s_d0_gt_2m,30,-0.08327108619901565,54.370418054137666,-0.14126881135744618,22430362144.52658,23864790.35353,22406497354.17305,6347,18291513
2026-02-03,validation,ethusdt,liq2s_d0_gt_2m,120,-0.1769298627614181,30.922362485898937,-0.2100532055272471,22430362144.52658,23864790.35353,22406497354.17305,6347,18291513
2026-02-03,validation,ethusdt,liq2s_d0_gt_2m,300,-1.3825410534387865,28.59203845105849,-1.4144664831256726,22430362144.52658,23864790.35353,22406497354.17305,6347,18291513
2026-02-03,validation,ethusdt,liq2s_d200_gt_1m,30,-0.08327108619901565,37.46521633625679,-0.19475571650620652,22430362144.52658,66400490.8935,22363961653.63308,21671,18276189
2026-02-03,validation,ethusdt,liq2s_d200_gt_1m,120,-0.1769298627614181,20.828020202699452,-0.23929533347458545,22430362144.52658,66400490.8935,22363961653.63308,21671,18276189
2026-02-03,validation,ethusdt,liq2s_d200_gt_1m,300,-1.3825410534387865,20.60617737819136,-1.4478274155150697,22430362144.52658,66400490.8935,22363961653.63308,21671,18276189
2026-02-03,validation,ethusdt,liq2s_d200_gt_2m,30,-0.08327108619901565,54.370418054137666,-0.14126881135744618,22430362144.52658,23864790.35353,22406497354.17305,6347,18291513
2026-02-03,validation,ethusdt,liq2s_d200_gt_2m,120,-0.1769298627614181,30.922362485898937,-0.2100532055272471,22430362144.52658,23864790.35353,22406497354.17305,6347,18291513
2026-02-03,validation,ethusdt,liq2s_d200_gt_2m,300,-1.3825410534387865,28.59203845105849,-1.4144664831256726,22430362144.52658,23864790.35353,22406497354.17305,6347,18291513
2026-02-03,validation,ethusdt,bybit5s_d0_gt_2m,30,-0.08327108619901565,67.49066137937012,-0.09031685366819049,22430362144.52658,2338514.7722300002,22428023629.754353,800,18297060
2026-02-03,validation,ethusdt,bybit5s_d0_gt_2m,120,-0.1769298627614181,18.249329362251657,-0.1788511234175494,22430362144.52658,2338514.7722300002,22428023629.754353,800,18297060
2026-02-03,validation,ethusdt,bybit5s_d0_gt_2m,300,-1.3825410534387865,-1.5853947084392361,-1.3825199023879111,22430362144.52658,2338514.7722300002,22428023629.754353,800,18297060
2026-02-03,validation,ethusdt,bybit5s_d200_gt_2m,30,-0.08327108619901565,64.29194608975574,-0.09122401946759055,22430362144.52658,2770711.2436800003,22427591433.282898,908,18296952
2026-02-03,validation,ethusdt,bybit5s_d200_gt_2m,120,-0.1769298627614181,16.859341979136932,-0.17903452879669662,22430362144.52658,2770711.2436800003,22427591433.282898,908,18296952
2026-02-03,validation,ethusdt,bybit5s_d200_gt_2m,300,-1.3825410534387865,-3.8896938049241276,-1.3822313190502846,22430362144.52658,2770711.2436800003,22427591433.282898,908,18296952
2026-02-03,validation,ethusdt,return1s_gt_20,30,-0.08327108619901565,-6.456021138222345,-0.029712824465061557,22430362144.52658,186939553.45282,22243422591.07376,67502,18230358
2026-02-03,validation,ethusdt,return1s_gt_20,120,-0.1769298627614181,-5.247438650464202,-0.13431597793003675,22430362144.52658,186939553.45282,22243422591.07376,67502,18230358
2026-02-03,validation,ethusdt,return1s_gt_20,300,-1.3825410534387865,-20.28333270142477,-1.2236938465347018,22430362144.52658,186939553.45282,22243422591.07376,67502,18230358
2026-02-03,validation,ethusdt,return5s_gt_20,30,-0.08327108619901565,3.5631111922800125,-0.2648537072175841,22430362144.52658,1064002428.32252,21366359716.204063,492678,17805182
2026-02-03,validation,ethusdt,return5s_gt_20,120,-0.1769298627614181,9.270343658628889,-0.6473853873009137,22430362144.52658,1064002428.32252,21366359716.204063,492678,17805182
2026-02-03,validation,ethusdt,return5s_gt_20,300,-1.3825410534387865,2.7370669896243394,-1.5876893809862211,22430362144.52658,1064002428.32252,21366359716.204063,492678,17805182
2026-02-03,validation,ethusdt,return5s_gt_50,30,-0.08327108619901565,37.27965094841391,-0.2772881796213925,22430362144.52658,115874024.04802999,22314488120.47855,47161,18250699
2026-02-03,validation,ethusdt,return5s_gt_50,120,-0.1769298627614181,43.86328971458604,-0.40562063240102353,22430362144.52658,115874024.04802999,22314488120.47855,47161,18250699
2026-02-03,validation,ethusdt,return5s_gt_50,300,-1.3825410534387865,35.013672004929354,-1.5715382486427483,22430362144.52658,115874024.04802999,22314488120.47855,47161,18250699
2026-02-03,validation,ethusdt,return5s_gt_100,30,-0.08327108619901565,-90.7363751614215,-0.07308959397084082,22430362144.52658,2518930.9699099995,22427843213.55667,1291,18296569
2026-02-03,validation,ethusdt,return5s_gt_100,120,-0.1769298627614181,-111.74489633332409,-0.16439936647978218,22430362144.52658,2518930.9699099995,22427843213.55667,1291,18296569
2026-02-03,validation,ethusdt,return5s_gt_100,300,-1.3825410534387865,-117.8610262683379,-1.3694590436823304,22430362144.52658,2518930.9699099995,22427843213.55667,1291,18296569
2026-02-03,validation,ethusdt,return30s_gt_50,30,-0.08327108619901565,1.80229913763801,-0.16118146544433912,22430362144.52658,890030702.89904,21540331441.62754,413509,17884351
