date,symbol,horizon_s,strategy,pnl_all,pnl_kept,pnl_filtered,score,all_clipped_turnover,kept_clipped_turnover,filtered_clipped_turnover,kept_trade_count,filtered_trade_count,split,all_weighted_pnl_sum,kept_weighted_pnl_sum,filtered_weighted_pnl_sum
2026-02-06,ethusdt,30,synthetic_maker_q95_30s_60s,-0.1238816511091938,0.14758952967701466,-5.613011227484178,0.27147118078620847,23687209972.03989,22570938400.4253,1116271571.61459,21818955,1039569,validation,-2934410681.506462,3331234182.88764,-6265644864.394102
2026-02-06,ethusdt,120,synthetic_maker_q95_30s_60s,0.2777335134351029,0.8548339884494666,-11.391200466102546,0.5771004750143637,23687209972.03989,22570938400.4253,1116271571.61459,21818955,1039569,validation,6578732049.009644,19294405295.882782,-12715673246.873138
2026-02-06,ethusdt,300,synthetic_maker_q95_30s_60s,0.3416422429480702,0.39294707744981183,-0.6957381657529056,0.051304834501741614,23687209972.03989,22570938400.4253,1116271571.61459,21818955,1039569,validation,8092551544.029604,8869184279.746853,-776632735.717248
2026-02-07,btcusdt,30,synthetic_maker_q95_30s_60s,-0.0287584167894765,0.026396369056735446,-1.132321645234729,0.055154785846211946,16670369478.078102,15876862647.943203,793506830.1349001,7723592,400293,validation,-479413433.4851379,419091525.91820675,-898504959.4033446
2026-02-07,btcusdt,120,synthetic_maker_q95_30s_60s,-0.1861561558730445,-0.1830146014148623,-0.24901387396617317,0.0031415544581821775,16670369478.078102,15876862647.943203,793506830.1349001,7723592,400293,validation,-3103291899.0223503,-2905697689.2318406,-197594209.79050958
2026-02-07,btcusdt,300,synthetic_maker_q95_30s_60s,-0.4057595670558733,-0.45804984044204367,0.6404891315652693,-0.05229027338617037,16670369478.078102,15876862647.943203,793506830.1349001,7723592,400293,validation,-6764161902.086415,-7272394402.610627,508232500.5242118
2026-02-07,ethusdt,30,synthetic_maker_q95_30s_60s,4.020022610078704,3.884237077868052,5.497106838240694,-0.13578553221065182,15930448628.87148,14589283645.453362,1341164983.4181204,12355826,878114,validation,64040763676.76064,56668236475.203926,7372527201.556717
2026-02-07,ethusdt,120,synthetic_maker_q95_30s_60s,3.488810015765237,3.307742329194423,5.458476590025997,-0.18106768657081407,15930448628.87148,14589283645.453362,1341164983.4181204,12355826,878114,validation,55578308732.04041,48257591066.69,7320717665.350414
2026-02-07,ethusdt,300,synthetic_maker_q95_30s_60s,4.273341112366012,4.037040915967962,6.8438306743147885,-0.23630019639804978,15930448628.87148,14589283645.453362,1341164983.4181204,12355826,878114,validation,68076241064.19126,58897535011.357445,9178706052.833817
2026-02-08,btcusdt,30,synthetic_maker_q95_30s_60s,-0.2436227037310542,-0.2376140593036256,-0.4396322524955764,0.0060086444274286,10523863339.0093,10210851170.1158,313012168.8935,5273631,163541,validation,-2563852040.345566,-2426241795.476391,-137610244.8691752
2026-02-08,btcusdt,120,synthetic_maker_q95_30s_60s,-0.5894574990393271,-0.6057101356814877,-0.05927602251169404,-0.01625263664216059,10523863339.0093,10210851170.1158,313012168.8935,5273631,163541,validation,-6203370164.044085,-6184816047.674319,-18554116.36976528
2026-02-08,btcusdt,300,synthetic_maker_q95_30s_60s,0.1353249184866828,0.23651893785176173,-3.165751441244884,0.10119401936507894,10523863339.0093,10210851170.1158,313012168.8935,5273631,163541,validation,1424140948.516423,2415059673.3182077,-990918724.8017845
2026-02-08,ethusdt,30,synthetic_maker_q95_30s_60s,-0.1312915150963821,-0.15274919068322879,0.6670954871944096,-0.021457675586846692,8964650689.08348,8730020189.64092,234630499.44256002,7815396,195212,validation,-1176982571.2795959,-1333503518.6158981,156520947.33630222
2026-02-08,ethusdt,120,synthetic_maker_q95_30s_60s,0.0225067702319257,0.03937662525858486,-0.6051787835598741,0.01686985502665916,8964650689.08348,8730020189.64092,234630499.44256002,7815396,195212,validation,201765333.2686763,343758733.5073705,-141993400.2386942
2026-02-08,ethusdt,300,synthetic_maker_q95_30s_60s,0.5885373267928711,0.9425977567435673,-12.58517499605551,0.3540604299506962,8964650689.08348,8730020189.64092,234630499.44256002,7815396,195212,validation,5276031552.185061,8228897447.081584,-2952865894.8965225
2026-02-09,btcusdt,30,synthetic_maker_q95_30s_60s,0.0167305520156153,0.02960473515634278,-0.35546417814430303,0.012874183140727479,14444540571.67,13961609713.6338,482930858.0361999,7351283,241592,validation,241665137.3759905,413329757.9283514,-171664620.5523609
2026-02-09,btcusdt,120,synthetic_maker_q95_30s_60s,0.0371868420150047,0.11224636612653958,-2.1327962176671798,0.07505952411153488,14444540571.67,13961609713.6338,482930858.0361999,7351283,241592,validation,537146848.2180179,1567139955.632391,-1029993107.4143729
2026-02-09,btcusdt,300,synthetic_maker_q95_30s_60s,0.0447741817801541,0.244114608745242,-5.718190008897141,0.19934042696508789,14444540571.67,13961609713.6338,482930858.0361999,7351283,241592,validation,646742485.2867635,3408232892.6974854,-2761490407.410722
2026-02-09,ethusdt,30,synthetic_maker_q95_30s_60s,-0.1006931505639232,-0.12725778746321106,0.813666452674308,-0.02656463689928787,12016587057.782372,11677328849.372292,339258208.4100801,10693061,295237,validation,-1209988009.8737712,-1486031032.851442,276043022.97767097
2026-02-09,ethusdt,120,synthetic_maker_q95_30s_60s,-0.3617880842902412,-0.38913275945130066,0.5794205768985329,-0.027344675161059484,12016587057.782372,11677328849.372292,339258208.4100801,10693061,295237,validation,-4347458011.3419895,-4544031198.176521,196573186.8345313
2026-02-09,ethusdt,300,synthetic_maker_q95_30s_60s,-0.921421271869803,-0.9339533627917617,-0.49006443734613486,-0.012532090921958616,12016587057.782372,11677328849.372292,339258208.4100801,10693061,295237,validation,-11072338930.316048,-10906080547.296505,-166258383.01954365
2026-02-10,btcusdt,30,synthetic_maker_q95_30s_60s,-0.0277122083059332,-0.08018893177577524,1.9564554031760142,-0.05247672346984204,11978672848.0884,11670027154.8777,308645693.21070004,5831253,144515,validation,-331955477.1948519,-935807011.3439324,603851534.1490805
2026-02-10,btcusdt,120,synthetic_maker_q95_30s_60s,0.088472489311759,0.12387162207165653,-1.2499840310749109,0.035399132759897534,11978672848.0884,11670027154.8777,308645693.21070004,5831253,144515,validation,1059783005.5215586,1445585193.2949796,-385802187.77342105
2026-02-10,btcusdt,300,synthetic_maker_q95_30s_60s,0.257333092371458,0.20268240508016544,2.3236992162192647,-0.05465068729129258,11978672848.0884,11670027154.8777,308645693.21070004,5831253,144515,validation,3082508926.504608,2365309171.101453,717199755.4031553
2026-02-10,ethusdt,30,synthetic_maker_q95_30s_60s,0.147776256536125,0.23853909117426791,-3.3059673416748994,0.09076283463814291,10787941025.24146,10511698302.619862,276242722.6215999,9175773,224263,validation,1594201540.4426694,2507450959.8050365,-913249419.3623673
2026-02-10,ethusdt,120,synthetic_maker_q95_30s_60s,0.3303110697719358,0.2581669990136269,3.075566035901878,-0.07214407075830892,10787941025.24146,10511698302.619862,276242722.6215999,9175773,224263,validation,3563376340.684061,2713773605.324005,849602735.3600562
2026-02-10,ethusdt,300,synthetic_maker_q95_30s_60s,0.1777320481930396,-0.08794169200398966,10.287255214547097,-0.2656737401970293,10787941025.24146,10511698302.619862,276242722.6215999,9175773,224263,validation,1917362854.2018843,-924416534.5678568,2841779388.769741
2026-02-11,btcusdt,30,synthetic_maker_q95_30s_60s,-0.0785772676609899,-0.1430085315635695,1.4723856929344212,-0.0644312639025796,16151977409.7226,15507743139.69,644234270.0325999,7490637,301733,validation,-1269178252.178035,-2217739574.2720857,948561322.0940506
2026-02-11,btcusdt,120,synthetic_maker_q95_30s_60s,-0.079143753321418,-0.17070377771541587,2.1248516039793035,-0.09156002439399787,16151977409.7226,15507743139.69,644234270.0325999,7490637,301733,validation,-1278328115.7682016,-2647230337.785407,1368902222.0172057
2026-02-11,btcusdt,300,synthetic_maker_q95_30s_60s,-0.3519661239167695,-0.42359613162434845,1.3722820452576816,-0.07163000770757894,16151977409.7226,15507743139.69,644234270.0325999,7490637,301733,validation,-5684948882.491287,-6569020004.1967125,884071121.7054257
2026-02-11,ethusdt,30,synthetic_maker_q95_30s_60s,0.1996129799992861,0.11526288383057358,2.3883214231519942,-0.08435009616871252,12930356053.61596,12450528210.315538,479827843.30042005,11456618,444554,validation,2581066904.3140903,1435083786.734879,1145983117.5792112
2026-02-11,ethusdt,120,synthetic_maker_q95_30s_60s,0.1046194489704578,0.009612108811462853,2.5698610670897364,-0.09500734015899495,12930356053.61596,12450528210.315538,479827843.30042005,11456618,444554,validation,1352766725.321125,119675831.9177408,1233090893.4033842
2026-02-11,ethusdt,300,synthetic_maker_q95_30s_60s,-0.34007263560705603,-0.5353474587587558,4.726900297208754,-0.19527482315169975,12930356053.61596,12450528210.315538,479827843.30042005,11456618,444554,validation,-4397260262.490831,-6665358637.596623,2268098375.105791
2026-02-12,btcusdt,30,synthetic_maker_q95_30s_60s,0.021922144817242504,0.04238677492525832,-0.6367618075751078,0.02046463010801582,12515544981.579498,12138416904.973198,377128076.6063,5990465,190286,validation,274367589.5528984,514508345.30004966,-240140755.74715132
2026-02-12,btcusdt,120,synthetic_maker_q95_30s_60s,0.1882426380010205,0.3464537762769932,-4.904013480094744,0.1582111382759727,12515544981.579498,12138416904.973198,377128076.6063,5990465,190286,validation,2355959203.352958,4205400374.7524567,-1849441171.3994987
2026-02-12,btcusdt,300,synthetic_maker_q95_30s_60s,0.5097736238998715,0.5644005882248662,-1.2484748554943206,0.0546269643249947,12515544981.579498,12138416904.973198,377128076.6063,5990465,190286,validation,6380094720.341631,6850929641.285532,-470834920.9439014
2026-02-12,ethusdt,30,synthetic_maker_q95_30s_60s,0.24049512948286567,0.2793085219698089,-0.9862708998338611,0.03881339248694321,9751222703.30857,9452167561.06257,299055142.246,9765063,248493,validation,2345121566.648454,2640070950.89136,-294949384.24290574
2026-02-12,ethusdt,120,synthetic_maker_q95_30s_60s,0.6695880826473617,0.7075750939879855,-0.5310587065665185,0.037987011340623766,9751222703.30857,9452167561.06257,299055142.246,9765063,248493,validation,6529302513.375809,6688118350.409036,-158815837.03322697
2026-02-12,ethusdt,300,synthetic_maker_q95_30s_60s,0.9115934693514534,1.0758761070739544,-4.280850330357821,0.16428263772250107,9751222703.30857,9452167561.06257,299055142.246,9765063,248493,validation,8889150934.527718,10169361239.006712,-1280210304.4789944
2026-02-13,btcusdt,30,synthetic_maker_q95_30s_60s,0.0068697256171,-0.08179722652279398,3.3956939743098262,-0.08866695213989398,11417508577.6459,11126391899.516401,291116678.1294999,5108556,122840,validation,78435151.15931302,-910107998.586123,988543149.7454361
2026-02-13,btcusdt,120,synthetic_maker_q95_30s_60s,0.11538913269834632,0.08532435908538927,1.2644557397279708,-0.03006477361295705,11417508577.6459,11126391899.516401,291116678.1294999,5108556,122840,validation,1317456412.35049,949352257.7591038,368104154.5913864
2026-02-13,btcusdt,300,synthetic_maker_q95_30s_60s,0.0806002188293316,0.2047350713630529,-4.663796517741222,0.12413485253372131,11417508577.6459,11126391899.516401,291116678.1294999,5108556,122840,validation,920253689.8440303,2277962639.5607843,-1357708949.7167537
2026-02-13,ethusdt,30,synthetic_maker_q95_30s_60s,-0.00527802893445,-0.12151298396834018,4.837064436505318,-0.11623495503389018,9007682487.84652,8796531691.93248,211150795.91403997,8093105,171459,validation,-47542808.80319249,-1068892814.4587877,1021350005.6555952
2026-02-13,ethusdt,120,synthetic_maker_q95_30s_60s,0.0491017479150525,-0.03598450260127139,3.593790727061742,-0.08508625051632389,9007682487.84652,8796531691.93248,211150795.91403997,8093105,171459,validation,442292954.81707275,-316538817.5505105,758831772.3675833
2026-02-13,ethusdt,300,synthetic_maker_q95_30s_60s,0.643987149867773,0.6895369409067942,-1.2536148871085429,0.04554979103902124,9007682487.84652,8796531691.93248,211150795.91403997,8093105,171459,validation,5800831772.262131,6065533553.444789,-264701781.1826582
2026-02-14,btcusdt,30,synthetic_maker_q95_30s_60s,0.0642772456633878,0.09198665280906292,-1.4374490562321118,0.027709407145675116,7247593690.386999,7116286095.562199,131307594.82480004,2942731,53657,validation,465855360.1054245,654603338.3624419,-188747978.25701734
2026-02-14,btcusdt,120,synthetic_maker_q95_30s_60s,0.10591339761178659,0.136570010812785,-1.555538329916843,0.03065661320099841,7247593690.386999,7116286095.562199,131307594.82480004,2942731,53657,validation,767617272.258634,971871269.017801,-204253996.75916696
2026-02-14,btcusdt,300,synthetic_maker_q95_30s_60s,0.0895328189865104,0.137012615635191,-2.4836604312740675,0.047479796648680586,7247593690.386999,7116286095.562199,131307594.82480004,2942731,53657,validation,648897493.969194,975020971.5613176,-326123477.5921234
2026-02-14,ethusdt,30,synthetic_maker_q95_30s_60s,0.0232252880602892,0.034455059333878164,-0.9459882543166583,0.011229771273588963,5021980307.27981,4964459704.70541,57520602.57439998,4143987,48085,validation,116636939.26967326,171050753.68627217,-54413814.416598916
2026-02-14,ethusdt,120,synthetic_maker_q95_30s_60s,0.378708796945208,0.36859495888145183,1.2516089280328349,-0.010113838063756153,5021980307.27981,4964459704.70541,57520602.57439998,4143987,48085,validation,1901868120.4524627,1829874820.7245152,71993299.72794747
2026-02-14,ethusdt,300,synthetic_maker_q95_30s_60s,0.8823514464221057,0.8677315680774262,2.1441566724014214,-0.014619878344679482,5021980307.27981,4964459704.70541,57520602.57439998,4143987,48085,validation,4431151588.031672,4307818404.221222,123333183.81045009
