strategy,split,horizon_s,days,pnl_all,pnl_kept,pnl_filtered,score,kept_turnover_per_day,constraint_ok,kept_trade_count,filtered_trade_count,all_clipped_turnover,kept_clipped_turnover,filtered_clipped_turnover
adv_binance_q95_win10,train,300,7,-0.08505801517955065,-0.1354779633825796,2.3279261235261663,-0.05041994820302896,27409320135.40095,True,82506665,1478575,195874316413.89697,191865240947.80667,4009075466.09029
adv_binance_q95_win120,train,30,7,0.030236575191214074,0.007172594069445126,0.20134112476027213,-0.023063981121768946,24658245202.104237,True,74671777,9313463,195874316413.89697,172607716414.72964,23266599999.16733
adv_binance_q95_win120,train,120,7,-0.00946338082190134,-0.06113969594931094,0.3739072340160788,-0.051676315127409604,24658245202.104237,True,74671777,9313463,195874316413.89697,172607716414.72964,23266599999.16733
adv_binance_q95_win120,train,300,7,-0.08505801517955065,-0.11495499991485128,0.13673847691774582,-0.029896984735300627,24658245202.104237,True,74671777,9313463,195874316413.89697,172607716414.72964,23266599999.16733
adv_binance_q95_win20,train,30,7,0.030236575191214074,0.025074807181579846,0.17398209178434862,-0.005161768009634228,27012066962.485096,True,81421421,2563819,195874316413.89697,189084468737.39566,6789847676.50129
adv_binance_q95_win20,train,120,7,-0.00946338082190134,-0.03959756609528847,0.8297169196393742,-0.030134185273387133,27012066962.485096,True,81421421,2563819,195874316413.89697,189084468737.39566,6789847676.50129
adv_binance_q95_win20,train,300,7,-0.08505801517955065,-0.12001080269511069,0.888311281622744,-0.03495278751556004,27012066962.485096,True,81421421,2563819,195874316413.89697,189084468737.39566,6789847676.50129
adv_binance_q95_win30,train,30,7,0.030236575191214074,0.01278066702597599,0.38952327519383184,-0.017455908165238086,26685531346.81823,True,80501663,3483577,195874316413.89697,186798719427.7276,9075596986.16936
adv_binance_q95_win30,train,120,7,-0.00946338082190134,-0.05375788042017354,0.9022293502743047,-0.044294499598272204,26685531346.81823,True,80501663,3483577,195874316413.89697,186798719427.7276,9075596986.16936
adv_binance_q95_win30,train,300,7,-0.08505801517955065,-0.11421369311997062,0.5150395113652513,-0.02915567794041997,26685531346.81823,True,80501663,3483577,195874316413.89697,186798719427.7276,9075596986.16936
