strategy,date,symbol,horizon_s,pnl_all,pnl_kept,pnl_filtered,score,all_clipped_turnover,kept_clipped_turnover,filtered_clipped_turnover,kept_trade_count,filtered_trade_count
no_filter,2026-02-05,btcusdt,120,-0.0180675447404804,-0.0180675447404804,,0.0,41345673267.9503,41345673267.9503,0.0,19580992,0
no_filter,2026-02-05,btcusdt,300,0.1110368180781343,0.1110368180781343,,0.0,41345673267.9503,41345673267.9503,0.0,19580992,0
task3_maker_q90_win30,2026-02-05,btcusdt,30,-0.4839526016325294,-0.2212915834827933,-1.512229290235602,0.2626610181497361,41345673267.9503,32933263761.4042,8412409506.546101,15995912,3585080
task3_maker_q90_win30,2026-02-05,btcusdt,120,-0.0180675447404804,0.2892506510954897,-1.2211700796645415,0.3073181958359701,41345673267.9503,32933263761.4042,8412409506.546101,15995912,3585080
task3_maker_q90_win30,2026-02-05,btcusdt,300,0.1110368180781343,1.2920198075476197,-4.512326352683488,1.1809829894694854,41345673267.9503,32933263761.4042,8412409506.546101,15995912,3585080
task3_maker_q90_win60,2026-02-05,btcusdt,30,-0.4839526016325294,-0.2012309157614312,-1.1685955319547672,0.2827216858710982,41345673267.9503,29261999486.5079,12083673781.4424,14278823,5302169
task3_maker_q90_win60,2026-02-05,btcusdt,120,-0.0180675447404804,0.0155438567870979,-0.0994614016113348,0.0336114015275784,41345673267.9503,29261999486.5079,12083673781.4424,14278823,5302169
task3_maker_q90_win60,2026-02-05,btcusdt,300,0.1110368180781343,0.9089672753238972,-1.8212431368849828,0.7979304572457628,41345673267.9503,29261999486.5079,12083673781.4424,14278823,5302169
task3_maker_q95_win30,2026-02-05,btcusdt,30,-0.4839526016325294,-0.0126191666857661,-3.1223912385787496,0.4713334349467633,41345673267.9503,35079105252.3378,6266568015.612499,16993430,2587562
task3_maker_q95_win30,2026-02-05,btcusdt,120,-0.0180675447404804,0.5442761677248094,-3.1659651225556016,0.5623437124652898,41345673267.9503,35079105252.3378,6266568015.612499,16993430,2587562
task3_maker_q95_win30,2026-02-05,btcusdt,300,0.1110368180781343,1.5319769016892557,-7.8431267090831165,1.4209400836111212,41345673267.9503,35079105252.3378,6266568015.612499,16993430,2587562
task3_maker_q95_win60,2026-02-05,btcusdt,30,-0.4839526016325294,0.1380321912336041,-2.6672303236930714,0.6219847928661335,41345673267.9503,32178481289.7874,9167191978.1629,15693073,3887919
task3_maker_q95_win60,2026-02-05,btcusdt,120,-0.0180675447404804,0.3170771707517889,-1.1944853597626457,0.3351447154922693,41345673267.9503,32178481289.7874,9167191978.1629,15693073,3887919
task3_maker_q95_win60,2026-02-05,btcusdt,300,0.1110368180781343,1.272101145603907,-3.964506361177378,1.1610643275257728,41345673267.9503,32178481289.7874,9167191978.1629,15693073,3887919
task3_maker_q99_win30,2026-02-05,btcusdt,30,-0.4839526016325294,-0.1775166575647865,-4.851953986698836,0.3064359440677429,41345673267.9503,38635229308.84221,2710443959.1081,18560647,1020345
task3_maker_q99_win30,2026-02-05,btcusdt,120,-0.0180675447404804,0.5354584958061176,-7.908142317572332,0.553526040546598,41345673267.9503,38635229308.84221,2710443959.1081,18560647,1020345
task3_maker_q99_win30,2026-02-05,btcusdt,300,0.1110368180781343,1.143774394546962,-14.60981839409185,1.0327375764688278,41345673267.9503,38635229308.84221,2710443959.1081,18560647,1020345
task3_maker_q99_win60,2026-02-05,btcusdt,30,-0.4839526016325294,-0.0032121078076914,-4.77377530411234,0.4807404938248379,41345673267.9503,37179175819.6508,4166497448.2995,17976454,1604538
task3_maker_q99_win60,2026-02-05,btcusdt,120,-0.0180675447404804,0.4624782663184228,-4.306153021919293,0.4805458110589033,41345673267.9503,37179175819.6508,4166497448.2995,17976454,1604538
task3_maker_q99_win60,2026-02-05,btcusdt,300,0.1110368180781343,1.2148663331640974,-9.738836396905022,1.1038295150859632,41345673267.9503,37179175819.6508,4166497448.2995,17976454,1604538
no_filter,2026-02-05,ethusdt,30,0.1333196861176145,0.1333196861176145,,0.0,31813171056.23014,31813171056.23014,0.0,30864956,0
no_filter,2026-02-05,ethusdt,120,0.2599614047433262,0.2599614047433262,,0.0,31813171056.23014,31813171056.23014,0.0,30864956,0
no_filter,2026-02-05,ethusdt,300,0.4749701127162807,0.4749701127162807,,0.0,31813171056.23014,31813171056.23014,0.0,30864956,0
task3_maker_q90_win30,2026-02-05,ethusdt,30,0.1333196861176145,0.7589266616245819,-3.1714545382967607,0.6256069755069673,31813171056.23014,26749402247.705357,5063768808.52479,26875527,3989429
task3_maker_q90_win30,2026-02-05,ethusdt,120,0.2599614047433262,0.7156535227114134,-2.147236124519129,0.4556921179680872,31813171056.23014,26749402247.705357,5063768808.52479,26875527,3989429
task3_maker_q90_win30,2026-02-05,ethusdt,300,0.4749701127162807,1.8728431540138928,-6.909306240884946,1.397873041297612,31813171056.23014,26749402247.705357,5063768808.52479,26875527,3989429
task3_maker_q90_win60,2026-02-05,ethusdt,30,0.1333196861176145,0.7589134350461859,-1.800455386708093,0.6255937489285714,31813171056.23014,24036987812.45235,7776183243.77779,24462712,6402244
task3_maker_q90_win60,2026-02-05,ethusdt,120,0.2599614047433262,0.0093296801877162,1.034690024130947,-0.2506317245556099,31813171056.23014,24036987812.45235,7776183243.77779,24462712,6402244
task3_maker_q90_win60,2026-02-05,ethusdt,300,0.4749701127162807,2.4445171275877087,-5.613103702982146,1.969547014871428,31813171056.23014,24036987812.45235,7776183243.77779,24462712,6402244
task3_maker_q95_win30,2026-02-05,ethusdt,30,0.1333196861176145,0.6263772901622654,-3.770443685070188,0.4930576040446509,31813171056.23014,28245655802.275963,3567515253.95418,28231026,2633930
task3_maker_q95_win30,2026-02-05,ethusdt,120,0.2599614047433262,0.7409245310890287,-3.548044434976556,0.4809631263457025,31813171056.23014,28245655802.275963,3567515253.95418,28231026,2633930
task3_maker_q95_win30,2026-02-05,ethusdt,300,0.4749701127162807,1.3439085965276665,-6.404814717883681,0.8689384838113858,31813171056.23014,28245655802.275963,3567515253.95418,28231026,2633930
task3_maker_q95_win60,2026-02-05,ethusdt,30,0.1333196861176145,0.7070719540685981,-2.5867926737396614,0.5737522679509837,31813171056.23014,26271692851.532303,5541478204.69784,26571868,4293088
task3_maker_q95_win60,2026-02-05,ethusdt,120,0.2599614047433262,0.4704818342855779,-0.7380986542528388,0.2105204295422517,31813171056.23014,26271692851.532303,5541478204.69784,26571868,4293088
task3_maker_q95_win60,2026-02-05,ethusdt,300,0.4749701127162807,1.6883194875926335,-5.2774195784182,1.2133493748763529,31813171056.23014,26271692851.532303,5541478204.69784,26571868,4293088
task3_maker_q99_win30,2026-02-05,ethusdt,30,0.1333196861176145,0.3981816612081126,-6.223404155148859,0.2648619750904981,31813171056.23014,30540651216.79373,1272519839.43641,30008941,856015
task3_maker_q99_win30,2026-02-05,ethusdt,120,0.2599614047433262,0.621561233192785,-8.418484226107076,0.3615998284494588,31813171056.23014,30540651216.79373,1272519839.43641,30008941,856015
task3_maker_q99_win30,2026-02-05,ethusdt,300,0.4749701127162807,0.63617632527534,-3.394001167076933,0.1612062125590592,31813171056.23014,30540651216.79373,1272519839.43641,30008941,856015
task3_maker_q99_win60,2026-02-05,ethusdt,30,0.1333196861176145,0.4139322372227639,-4.066821992726179,0.2806125511051494,31813171056.23014,29820833465.12442,1992337591.10572,29441267,1423689
task3_maker_q99_win60,2026-02-05,ethusdt,120,0.2599614047433262,0.4109227884162363,-1.9995925495020368,0.1509613836729101,31813171056.23014,29820833465.12442,1992337591.10572,29441267,1423689
task3_maker_q99_win60,2026-02-05,ethusdt,300,0.4749701127162807,0.4143556775374916,1.38223250896815,-0.060614435178789,31813171056.23014,29820833465.12442,1992337591.10572,29441267,1423689
no_filter,2026-02-06,btcusdt,30,-0.1273781379956412,-0.1273781379956412,,0.0,33209526120.3311,33209526120.3311,0.0,16332895,0
no_filter,2026-02-06,btcusdt,120,-0.2054832701567556,-0.2054832701567556,,0.0,33209526120.3311,33209526120.3311,0.0,16332895,0
no_filter,2026-02-06,btcusdt,300,-0.755587683334424,-0.755587683334424,,0.0,33209526120.3311,33209526120.3311,0.0,16332895,0
task3_maker_q90_win30,2026-02-06,btcusdt,30,-0.1273781379956412,-0.1806252484865026,0.126276315829267,-0.0532471104908613,33209526120.3311,27447706982.5863,5761819137.744801,13726683,2606212
task3_maker_q90_win30,2026-02-06,btcusdt,120,-0.2054832701567556,-0.3989516170891745,0.7161462308839261,-0.1934683469324189,33209526120.3311,27447706982.5863,5761819137.744801,13726683,2606212
task3_maker_q90_win30,2026-02-06,btcusdt,300,-0.755587683334424,-2.059866491928982,5.457634513694176,-1.304278808594558,33209526120.3311,27447706982.5863,5761819137.744801,13726683,2606212
task3_maker_q90_win60,2026-02-06,btcusdt,30,-0.1273781379956412,-0.4612012801153931,0.8578820288675454,-0.3338231421197519,33209526120.3311,24805122636.2595,8404403484.0716,12422509,3910386
task3_maker_q90_win60,2026-02-06,btcusdt,120,-0.2054832701567556,-0.6113495371956716,0.9924081146276192,-0.405866267038916,33209526120.3311,24805122636.2595,8404403484.0716,12422509,3910386
task3_maker_q90_win60,2026-02-06,btcusdt,300,-0.755587683334424,-2.619833011586026,4.746627206633238,-1.8642453282516025,33209526120.3311,24805122636.2595,8404403484.0716,12422509,3910386
task3_maker_q95_win30,2026-02-06,btcusdt,30,-0.1273781379956412,-0.0064836014098956,-0.9761773078367252,0.1208945365857456,33209526120.3311,29069197845.5981,4140328274.733,14489846,1843049
task3_maker_q95_win30,2026-02-06,btcusdt,120,-0.2054832701567556,-0.1914088903784238,-0.3042993309090393,0.0140743797783318,33209526120.3311,29069197845.5981,4140328274.733,14489846,1843049
task3_maker_q95_win30,2026-02-06,btcusdt,300,-0.755587683334424,-1.8654462513858463,7.036716731802692,-1.1098585680514224,33209526120.3311,29069197845.5981,4140328274.733,14489846,1843049
task3_maker_q95_win60,2026-02-06,btcusdt,30,-0.1273781379956412,-0.3582906958461492,0.8493555959813363,-0.230912557850508,33209526120.3311,26859573594.211506,6349952526.1196,13440271,2892624
task3_maker_q95_win60,2026-02-06,btcusdt,120,-0.2054832701567556,-0.6243434713592827,1.566247518948929,-0.4188602012025271,33209526120.3311,26859573594.211506,6349952526.1196,13440271,2892624
task3_maker_q95_win60,2026-02-06,btcusdt,300,-0.755587683334424,-2.63932298503384,7.212397393701835,-1.883735301699416,33209526120.3311,26859573594.211506,6349952526.1196,13440271,2892624
task3_maker_q99_win30,2026-02-06,btcusdt,30,-0.1273781379956412,-1.109684202173403e-05,-3.1072832401456,0.1273670411536195,33209526120.3311,31848268114.9208,1361258005.4102998,15749052,583843
task3_maker_q99_win30,2026-02-06,btcusdt,120,-0.2054832701567556,-0.0380472312068489,-4.122850763595048,0.1674360389499067,33209526120.3311,31848268114.9208,1361258005.4102998,15749052,583843
task3_maker_q99_win30,2026-02-06,btcusdt,300,-0.755587683334424,-1.0506617228441997,6.148024333424668,-0.2950740395097754,33209526120.3311,31848268114.9208,1361258005.4102998,15749052,583843
task3_maker_q99_win60,2026-02-06,btcusdt,30,-0.1273781379956412,-0.1601699215787436,0.3222961983526499,-0.0327917835831024,33209526120.3311,30952373652.1119,2257152468.2192,15348070,984825
task3_maker_q99_win60,2026-02-06,btcusdt,120,-0.2054832701567556,-0.0748170607245698,-1.9973114231042663,0.1306662094321858,33209526120.3311,30952373652.1119,2257152468.2192,15348070,984825
task3_maker_q99_win60,2026-02-06,btcusdt,300,-0.755587683334424,-1.4369237577429,8.587586539358906,-0.6813360744084759,33209526120.3311,30952373652.1119,2257152468.2192,15348070,984825
no_filter,2026-02-06,ethusdt,30,-0.1238816511091938,-0.1238816511091938,,0.0,23687209972.03989,23687209972.03989,0.0,24473366,0
no_filter,2026-02-06,ethusdt,120,0.2777335134351029,0.2777335134351029,,0.0,23687209972.03989,23687209972.03989,0.0,24473366,0
no_filter,2026-02-06,ethusdt,300,0.3416422429480702,0.3416422429480702,,0.0,23687209972.03989,23687209972.03989,0.0,24473366,0
task3_maker_q90_win30,2026-02-06,ethusdt,30,-0.1238816511091938,-0.166334196338494,0.1846284882116524,-0.0424525452293001,23687209972.03989,20821998378.44019,2865211593.5997,21912614,2560752
task3_maker_q90_win30,2026-02-06,ethusdt,120,0.2777335134351029,1.5120441456948093,-8.692219714736066,1.2343106322597064,23687209972.03989,20821998378.44019,2865211593.5997,21912614,2560752
task3_maker_q90_win30,2026-02-06,ethusdt,300,0.3416422429480702,0.4959346811084437,-0.7796281387428792,0.1542924381603735,23687209972.03989,20821998378.44019,2865211593.5997,21912614,2560752
task3_maker_q90_win60,2026-02-06,ethusdt,30,-0.1238816511091938,0.1299283572933591,-1.2259791267941464,0.2538100084025529,23687209972.03989,19253241554.14119,4433968417.8987,20400259,4073107
task3_maker_q90_win60,2026-02-06,ethusdt,120,0.2777335134351029,1.8925498663589837,-6.734145322444122,1.6148163529238806,23687209972.03989,19253241554.14119,4433968417.8987,20400259,4073107
task3_maker_q90_win60,2026-02-06,ethusdt,300,0.3416422429480702,0.3102500017363134,0.4779540850748711,-0.0313922412117567,23687209972.03989,19253241554.14119,4433968417.8987,20400259,4073107
task3_maker_q95_win30,2026-02-06,ethusdt,30,-0.1238816511091938,-0.0259987208682986,-1.2848577789867532,0.0978829302408952,23687209972.03989,21845404484.48987,1841805487.55002,22858524,1614842
task3_maker_q95_win30,2026-02-06,ethusdt,120,0.2777335134351029,1.2856304849206683,-11.676795436352585,1.0078969714855657,23687209972.03989,21845404484.48987,1841805487.55002,22858524,1614842
task3_maker_q95_win30,2026-02-06,ethusdt,300,0.3416422429480702,0.5069049668639897,-1.6185164570643742,0.1652627239159194,23687209972.03989,21845404484.48987,1841805487.55002,22858524,1614842
task3_maker_q95_win60,2026-02-06,ethusdt,30,-0.1238816511091938,0.2748639952714964,-2.918146755409755,0.3987456463806903,23687209972.03989,20729132912.87528,2958077059.16461,21818955,2654411
task3_maker_q95_win60,2026-02-06,ethusdt,120,0.2777335134351029,1.9682825798378571,-11.5690221972145,1.6905490664027545,23687209972.03989,20729132912.87528,2958077059.16461,21818955,2654411
task3_maker_q95_win60,2026-02-06,ethusdt,300,0.3416422429480702,0.5716677500146501,-1.2702932184902644,0.2300255070665798,23687209972.03989,20729132912.87528,2958077059.16461,21818955,2654411
task3_maker_q99_win30,2026-02-06,ethusdt,30,-0.1238816511091938,-0.0489973993968274,-3.636238107576784,0.0748842517123664,23687209972.03989,23192735489.22497,494474482.81492,24070912,402454
task3_maker_q99_win30,2026-02-06,ethusdt,120,0.2777335134351029,0.5218922300828074,-11.174239701365504,0.2441587166477045,23687209972.03989,23192735489.22497,494474482.81492,24070912,402454
task3_maker_q99_win30,2026-02-06,ethusdt,300,0.3416422429480702,0.3130746821797755,1.681569587023816,-0.0285675607682946,23687209972.03989,23192735489.22497,494474482.81492,24070912,402454
task3_maker_q99_win60,2026-02-06,ethusdt,30,-0.1238816511091938,0.0202085548956175,-3.959969874845555,0.1440902060048114,23687209972.03989,22829686867.284912,857523104.7549801,23744285,729081
task3_maker_q99_win60,2026-02-06,ethusdt,120,0.2777335134351029,0.6575601503251539,-9.834324267831857,0.379826636890051,23687209972.03989,22829686867.284912,857523104.7549801,23744285,729081
task3_maker_q99_win60,2026-02-06,ethusdt,300,0.3416422429480702,0.1903841696947599,4.368559336346495,-0.1512580732533102,23687209972.03989,22829686867.284912,857523104.7549801,23744285,729081
no_filter,2026-02-07,btcusdt,30,-0.0287584167894765,-0.0287584167894765,,0.0,16670369478.078102,16670369478.078102,0.0,8784245,0
no_filter,2026-02-07,btcusdt,120,-0.1861561558730445,-0.1861561558730445,,0.0,16670369478.078102,16670369478.078102,0.0,8784245,0
no_filter,2026-02-07,btcusdt,300,-0.4057595670558733,-0.4057595670558733,,0.0,16670369478.078102,16670369478.078102,0.0,8784245,0
task3_maker_q90_win30,2026-02-07,btcusdt,30,-0.0287584167894765,0.0954483553875597,-0.9214673722508394,0.1242067721770363,16670369478.078102,14634239317.4411,2036130160.637,7809628,974617
task3_maker_q90_win30,2026-02-07,btcusdt,120,-0.1861561558730445,0.0054789546392628,-1.563491516390478,0.1916351105123074,16670369478.078102,14634239317.4411,2036130160.637,7809628,974617
task3_maker_q90_win30,2026-02-07,btcusdt,300,-0.4057595670558733,0.127641947557474,-4.239466059913487,0.5334015146133474,16670369478.078102,14634239317.4411,2036130160.637,7809628,974617
task3_maker_q90_win60,2026-02-07,btcusdt,30,-0.0287584167894765,0.213421470867676,-1.1559409480401397,0.2421798876571526,16670369478.078102,13722115493.844902,2948253984.2332,7315034,1469211
task3_maker_q90_win60,2026-02-07,btcusdt,120,-0.1861561558730445,0.0316021754375629,-1.1996729654732414,0.2177583313106074,16670369478.078102,13722115493.844902,2948253984.2332,7315034,1469211
task3_maker_q90_win60,2026-02-07,btcusdt,300,-0.4057595670558733,0.2452047716533923,-3.435555468600684,0.6509643387092656,16670369478.078102,13722115493.844902,2948253984.2332,7315034,1469211
task3_maker_q95_win30,2026-02-07,btcusdt,30,-0.0287584167894765,0.0693346465846621,-1.0967110414511605,0.0980930633741387,16670369478.078102,15267982224.7639,1402387253.3142,8123885,660360
task3_maker_q95_win30,2026-02-07,btcusdt,120,-0.1861561558730445,-0.1528588346889229,-0.5486686550204708,0.0332973211841216,16670369478.078102,15267982224.7639,1402387253.3142,8123885,660360
task3_maker_q95_win30,2026-02-07,btcusdt,300,-0.4057595670558733,-0.1252622194837728,-3.459572632386653,0.2804973475721005,16670369478.078102,15267982224.7639,1402387253.3142,8123885,660360
task3_maker_q95_win60,2026-02-07,btcusdt,30,-0.0287584167894765,0.1352107801948022,-1.1095792656248444,0.1639691969842787,16670369478.078102,14474475394.629002,2195894083.4491,7723592,1060653
task3_maker_q95_win60,2026-02-07,btcusdt,120,-0.1861561558730445,-0.1475875085552858,-0.4403856020074201,0.0385686473177586,16670369478.078102,14474475394.629002,2195894083.4491,7723592,1060653
task3_maker_q95_win60,2026-02-07,btcusdt,300,-0.4057595670558733,-0.1672415597138109,-1.9779770316732408,0.2385180073420623,16670369478.078102,14474475394.629002,2195894083.4491,7723592,1060653
task3_maker_q99_win30,2026-02-07,btcusdt,30,-0.0287584167894765,0.2018171156315101,-7.964038771225015,0.2305755324209867,16670369478.078102,16199655890.7554,470713587.3227,8570403,213842
task3_maker_q99_win30,2026-02-07,btcusdt,120,-0.1861561558730445,0.1293245393470664,-11.04345630692738,0.3154806952201109,16670369478.078102,16199655890.7554,470713587.3227,8570403,213842
task3_maker_q99_win30,2026-02-07,btcusdt,300,-0.4057595670558733,-0.2185875493270006,-6.847303557387773,0.1871720177288726,16670369478.078102,16199655890.7554,470713587.3227,8570403,213842
task3_maker_q99_win60,2026-02-07,btcusdt,30,-0.0287584167894765,0.2179687396585024,-4.811458120996676,0.246727156447979,16670369478.078102,15852575925.8069,817793552.2712001,8407025,377220
task3_maker_q99_win60,2026-02-07,btcusdt,120,-0.1861561558730445,0.2178372041306807,-8.017393508129723,0.4039933600037253,16670369478.078102,15852575925.8069,817793552.2712001,8407025,377220
task3_maker_q99_win60,2026-02-07,btcusdt,300,-0.4057595670558733,-0.2546989294183059,-3.334004991466114,0.1510606376375673,16670369478.078102,15852575925.8069,817793552.2712001,8407025,377220
no_filter,2026-02-07,ethusdt,30,4.020022610078704,4.020022610078704,,0.0,15930448628.87148,15930448628.87148,0.0,14846160,0
no_filter,2026-02-07,ethusdt,120,3.488810015765237,3.488810015765237,,0.0,15930448628.87148,15930448628.87148,0.0,14846160,0
no_filter,2026-02-07,ethusdt,300,4.273341112366012,4.273341112366012,,0.0,15930448628.87148,15930448628.87148,0.0,14846160,0
task3_maker_q90_win30,2026-02-07,ethusdt,30,4.020022610078704,1.116659136815868,14.25428931380918,-2.903363473262836,15930448628.87148,12409883501.17044,3520565127.7010403,12618800,2227360
task3_maker_q90_win30,2026-02-07,ethusdt,120,3.488810015765237,1.890990768862939,9.121073584465003,-1.597819246902298,15930448628.87148,12409883501.17044,3520565127.7010403,12618800,2227360
task3_maker_q90_win30,2026-02-07,ethusdt,300,4.273341112366012,2.814543238589881,9.415558628205206,-1.458797873776131,15930448628.87148,12409883501.17044,3520565127.7010403,12618800,2227360
task3_maker_q90_win60,2026-02-07,ethusdt,30,4.020022610078704,-0.0199485692505523,12.193339989934314,-4.039971179329256,15930448628.87148,10660897105.33641,5269551523.53507,11488453,3357707
task3_maker_q90_win60,2026-02-07,ethusdt,120,3.488810015765237,1.0904551288133084,8.340952471850875,-2.3983548869519287,15930448628.87148,10660897105.33641,5269551523.53507,11488453,3357707
task3_maker_q90_win60,2026-02-07,ethusdt,300,4.273341112366012,1.6797069519303651,9.520555565018476,-2.5936341604356468,15930448628.87148,10660897105.33641,5269551523.53507,11488453,3357707
task3_maker_q95_win30,2026-02-07,ethusdt,30,4.020022610078704,1.283465508900086,17.721508917582863,-2.736557101178618,15930448628.87148,13278394413.14455,2652054215.7269297,13233940,1612220
task3_maker_q95_win30,2026-02-07,ethusdt,120,3.488810015765237,1.7758310910493815,12.065410618007,-1.7129789247158556,15930448628.87148,13278394413.14455,2652054215.7269297,13233940,1612220
task3_maker_q95_win30,2026-02-07,ethusdt,300,4.273341112366012,2.530697009404751,12.99847032866959,-1.7426441029612607,15930448628.87148,13278394413.14455,2652054215.7269297,13233940,1612220
task3_maker_q95_win60,2026-02-07,ethusdt,30,4.020022610078704,0.8100568141218624,13.615813939569248,-3.2099657959568417,15930448628.87148,11937229429.726427,3993219199.14505,12355826,2490334
task3_maker_q95_win60,2026-02-07,ethusdt,120,3.488810015765237,1.3620805454436744,9.846401812284816,-2.1267294703215627,15930448628.87148,11937229429.726427,3993219199.14505,12355826,2490334
task3_maker_q95_win60,2026-02-07,ethusdt,300,4.273341112366012,2.0461102068947685,10.93136938120732,-2.227230905471244,15930448628.87148,11937229429.726427,3993219199.14505,12355826,2490334
task3_maker_q99_win30,2026-02-07,ethusdt,30,4.020022610078704,2.3652107669514644,30.26083645654583,-1.6548118431272396,15930448628.87148,14985429673.185528,945018955.68595,14350247,495913
task3_maker_q99_win30,2026-02-07,ethusdt,120,3.488810015765237,2.9376954080943425,12.227988362852248,-0.5511146076708946,15930448628.87148,14985429673.185528,945018955.68595,14350247,495913
task3_maker_q99_win30,2026-02-07,ethusdt,300,4.273341112366012,2.605234904466653,30.72496741623794,-1.668106207899359,15930448628.87148,14985429673.185528,945018955.68595,14350247,495913
task3_maker_q99_win60,2026-02-07,ethusdt,30,4.020022610078704,2.4255296583833097,21.75325493267132,-1.5944929516953943,15930448628.87148,14616223199.04956,1314225429.82192,14096649,749511
task3_maker_q99_win60,2026-02-07,ethusdt,120,3.488810015765237,3.316371402834756,5.4065945887421485,-0.1724386129304811,15930448628.87148,14616223199.04956,1314225429.82192,14096649,749511
task3_maker_q99_win60,2026-02-07,ethusdt,300,4.273341112366012,2.5420274119711253,23.528232167071145,-1.7313137003948866,15930448628.87148,14616223199.04956,1314225429.82192,14096649,749511
no_filter,2026-02-08,btcusdt,30,-0.2436227037310542,-0.2436227037310542,,0.0,10523863339.0093,10523863339.0093,0.0,5758737,0
no_filter,2026-02-08,btcusdt,120,-0.5894574990393271,-0.5894574990393271,,0.0,10523863339.0093,10523863339.0093,0.0,5758737,0
no_filter,2026-02-08,btcusdt,300,0.1353249184866828,0.1353249184866828,,0.0,10523863339.0093,10523863339.0093,0.0,5758737,0
task3_maker_q90_win30,2026-02-08,btcusdt,30,-0.2436227037310542,-0.0903285248793385,-1.7748154073596245,0.1532941788517156,10523863339.0093,9566155086.318298,957708252.691,5289424,469313
task3_maker_q90_win30,2026-02-08,btcusdt,120,-0.5894574990393271,-0.4245969141533311,-2.2361822904455235,0.1648605848859959,10523863339.0093,9566155086.318298,957708252.691,5289424,469313
task3_maker_q90_win30,2026-02-08,btcusdt,300,0.1353249184866828,1.1973984150870849,-10.473291800644644,1.0620734966004015,10523863339.0093,9566155086.318298,957708252.691,5289424,469313
task3_maker_q90_win60,2026-02-08,btcusdt,30,-0.2436227037310542,-0.1318466883103219,-0.9960510869168264,0.1117760154207322,10523863339.0093,9162709064.9006,1361154274.1087,5079485,679252
task3_maker_q90_win60,2026-02-08,btcusdt,120,-0.5894574990393271,-0.5746286668368311,-0.689278862295648,0.0148288322024959,10523863339.0093,9162709064.9006,1361154274.1087,5079485,679252
task3_maker_q90_win60,2026-02-08,btcusdt,300,0.1353249184866828,1.1731704541898147,-6.851007842493423,1.0378455357031318,10523863339.0093,9162709064.9006,1361154274.1087,5079485,679252
task3_maker_q95_win30,2026-02-08,btcusdt,30,-0.2436227037310542,-0.1078035693138733,-2.244976327372763,0.1358191344171809,10523863339.0093,9855062932.4726,668800406.5367,5437172,321565
task3_maker_q95_win30,2026-02-08,btcusdt,120,-0.5894574990393271,-0.3723949226278082,-3.787968340110077,0.2170625764115188,10523863339.0093,9855062932.4726,668800406.5367,5437172,321565
task3_maker_q95_win30,2026-02-08,btcusdt,300,0.1353249184866828,1.1462597963983092,-14.761237262212106,1.0109348779116265,10523863339.0093,9855062932.4726,668800406.5367,5437172,321565
task3_maker_q95_win60,2026-02-08,btcusdt,30,-0.2436227037310542,-0.096918444260858,-1.669413660303918,0.1467042594701962,10523863339.0093,9542050763.5791,981812575.4302,5273631,485106
task3_maker_q95_win60,2026-02-08,btcusdt,120,-0.5894574990393271,-0.3826663022793382,-2.5992220369201813,0.2067911967599889,10523863339.0093,9542050763.5791,981812575.4302,5273631,485106
task3_maker_q95_win60,2026-02-08,btcusdt,300,0.1353249184866828,1.287708634098852,-11.064474502166556,1.152383715612169,10523863339.0093,9542050763.5791,981812575.4302,5273631,485106
task3_maker_q99_win30,2026-02-08,btcusdt,30,-0.2436227037310542,-0.1519987545031015,-4.475290976855251,0.0916239492279527,10523863339.0093,10300830087.8055,223033251.2038,5658117,100620
task3_maker_q99_win30,2026-02-08,btcusdt,120,-0.5894574990393271,-0.4072745285266076,-9.003610160197455,0.1821829705127194,10523863339.0093,10300830087.8055,223033251.2038,5658117,100620
task3_maker_q99_win30,2026-02-08,btcusdt,300,0.1353249184866828,0.8594810740260842,-33.30995498927772,0.7241561555394014,10523863339.0093,10300830087.8055,223033251.2038,5658117,100620
task3_maker_q99_win60,2026-02-08,btcusdt,30,-0.2436227037310542,-0.1144759224030471,-4.449230742471621,0.1291467813280071,10523863339.0093,10210322404.4502,313540934.55910003,5613476,145261
task3_maker_q99_win60,2026-02-08,btcusdt,120,-0.5894574990393271,-0.319870520655085,-9.36843868443163,0.2695869783842421,10523863339.0093,10210322404.4502,313540934.55910003,5613476,145261
task3_maker_q99_win60,2026-02-08,btcusdt,300,0.1353249184866828,1.153169743470589,-33.01034339879634,1.017844824983906,10523863339.0093,10210322404.4502,313540934.55910003,5613476,145261
no_filter,2026-02-08,ethusdt,30,-0.1312915150963821,-0.1312915150963821,,0.0,8964650689.08348,8964650689.08348,0.0,8396008,0
no_filter,2026-02-08,ethusdt,120,0.0225067702319257,0.0225067702319257,,0.0,8964650689.08348,8964650689.08348,0.0,8396008,0
no_filter,2026-02-08,ethusdt,300,0.5885373267928711,0.5885373267928711,,0.0,8964650689.08348,8964650689.08348,0.0,8396008,0
task3_maker_q90_win30,2026-02-08,ethusdt,30,-0.1312915150963821,-0.208941439915053,0.7214713510543614,-0.0776499248186709,8964650689.08348,8216483360.78644,748167328.29704,7824984,571024
task3_maker_q90_win30,2026-02-08,ethusdt,120,0.0225067702319257,-0.071315901673063,1.05288111754077,-0.0938226719049887,8964650689.08348,8216483360.78644,748167328.29704,7824984,571024
task3_maker_q90_win30,2026-02-08,ethusdt,300,0.5885373267928711,1.4169103176230966,-8.508776386669878,0.8283729908302255,8964650689.08348,8216483360.78644,748167328.29704,7824984,571024
