date,split,symbol,variant,horizon_s,rule,pnl_all,pnl_kept,pnl_filtered,all_clipped_turnover,kept_clipped_turnover,filtered_clipped_turnover,kept_trade_count,filtered_trade_count
2025-12-23,train,ethusdt,eth100_btc50_bybit_or_ret50_long,30,return5s_gt_100,-0.08293011725936851,,-0.08293011725936851,1116807248.48983,0.0,1116807248.48983,0,684629
2025-12-23,train,ethusdt,eth100_btc50_bybit_or_ret50_long,120,bybit5s_or_return5s_gt_50,-0.08788118003481156,1.438568114530608,-0.08827086997390132,1116807248.48983,285038.92883000005,1116522209.5609999,170,684459
2025-12-23,train,ethusdt,eth100_btc50_bybit_or_ret50_long,300,bybit5s_or_return5s_gt_50,0.1363225656741942,19.91885349738044,0.13127224837818896,1116807248.48983,285038.92883000005,1116522209.5609999,170,684459
2025-12-23,train,ethusdt,eth100_btc50_ret5_long,30,return5s_gt_100,-0.08293011725936851,,-0.08293011725936851,1116807248.48983,0.0,1116807248.48983,0,684629
2025-12-23,train,ethusdt,eth100_btc50_ret5_long,120,return5s_gt_50,-0.08788118003481156,12.117750505603311,-0.0898528967624715,1116807248.48983,180381.64092,1116626866.8489099,36,684593
2025-12-23,train,ethusdt,eth100_btc50_ret5_long,300,return5s_gt_50,0.1363225656741942,22.359986303977006,0.1327325204662709,1116807248.48983,180381.64092,1116626866.8489099,36,684593
2025-12-24,train,btcusdt,current_hybrid,30,return5s_gt_50,-0.224023030091473,,-0.224023030091473,662818804.2948,0.0,662818804.2948,0,226549
2025-12-24,train,btcusdt,current_hybrid,120,baseline_liq1s_d200_gt_100k,-0.2601139482036204,12.610086486393916,-0.37241432935442437,662818804.2948,5733471.9568,657085332.338,1031,225518
2025-12-24,train,btcusdt,current_hybrid,300,baseline_liq1s_d200_gt_100k,0.790877685698892,43.58142400248443,0.4175039619992721,662818804.2948,5733471.9568,657085332.338,1031,225518
2025-12-24,train,btcusdt,eth100_btc50_liq2_long,30,return5s_gt_50,-0.224023030091473,,-0.224023030091473,662818804.2948,0.0,662818804.2948,0,226549
2025-12-24,train,btcusdt,eth100_btc50_liq2_long,120,liq2s_d200_gt_2m,-0.2601139482036204,,-0.2601139482036204,662818804.2948,0.0,662818804.2948,0,226549
2025-12-24,train,btcusdt,eth100_btc50_liq2_long,300,liq2s_d200_gt_2m,0.790877685698892,,0.790877685698892,662818804.2948,0.0,662818804.2948,0,226549
2025-12-24,train,btcusdt,eth100_btc50_baseline_and_ret20_long,30,return5s_gt_50,-0.224023030091473,,-0.224023030091473,662818804.2948,0.0,662818804.2948,0,226549
2025-12-24,train,btcusdt,eth100_btc50_baseline_and_ret20_long,120,baseline_and_return5s_gt_20,-0.2601139482036204,10.911139211811413,-0.26249357114097327,662818804.2948,141159.0,662677645.2948,56,226493
2025-12-24,train,btcusdt,eth100_btc50_baseline_and_ret20_long,300,baseline_and_return5s_gt_20,0.790877685698892,17.240399124392063,0.7873737226283835,662818804.2948,141159.0,662677645.2948,56,226493
2025-12-24,train,btcusdt,eth100_btc50_baseline_or_ret50_long,30,return5s_gt_50,-0.224023030091473,,-0.224023030091473,662818804.2948,0.0,662818804.2948,0,226549
2025-12-24,train,btcusdt,eth100_btc50_baseline_or_ret50_long,120,baseline_or_return5s_gt_50,-0.2601139482036204,12.610086486393916,-0.37241432935442437,662818804.2948,5733471.9568,657085332.338,1031,225518
2025-12-24,train,btcusdt,eth100_btc50_baseline_or_ret50_long,300,baseline_or_return5s_gt_50,0.790877685698892,43.58142400248443,0.4175039619992721,662818804.2948,5733471.9568,657085332.338,1031,225518
2025-12-24,train,btcusdt,eth100_btc50_liq2_and_ret20_long,30,return5s_gt_50,-0.224023030091473,,-0.224023030091473,662818804.2948,0.0,662818804.2948,0,226549
2025-12-24,train,btcusdt,eth100_btc50_liq2_and_ret20_long,120,liq2s_and_return5s_gt_20,-0.2601139482036204,,-0.2601139482036204,662818804.2948,0.0,662818804.2948,0,226549
2025-12-24,train,btcusdt,eth100_btc50_liq2_and_ret20_long,300,liq2s_and_return5s_gt_20,0.790877685698892,,0.790877685698892,662818804.2948,0.0,662818804.2948,0,226549
2025-12-24,train,btcusdt,eth100_btc50_liq2_or_ret50_long,30,return5s_gt_50,-0.224023030091473,,-0.224023030091473,662818804.2948,0.0,662818804.2948,0,226549
2025-12-24,train,btcusdt,eth100_btc50_liq2_or_ret50_long,120,liq2s_or_return5s_gt_50,-0.2601139482036204,,-0.2601139482036204,662818804.2948,0.0,662818804.2948,0,226549
2025-12-24,train,btcusdt,eth100_btc50_liq2_or_ret50_long,300,liq2s_or_return5s_gt_50,0.790877685698892,,0.790877685698892,662818804.2948,0.0,662818804.2948,0,226549
2025-12-24,train,btcusdt,eth100_btc50_bybit_or_ret50_long,30,return5s_gt_50,-0.224023030091473,,-0.224023030091473,662818804.2948,0.0,662818804.2948,0,226549
2025-12-24,train,btcusdt,eth100_btc50_bybit_or_ret50_long,120,bybit5s_or_return5s_gt_50,-0.2601139482036204,,-0.2601139482036204,662818804.2948,0.0,662818804.2948,0,226549
2025-12-24,train,btcusdt,eth100_btc50_bybit_or_ret50_long,300,bybit5s_or_return5s_gt_50,0.790877685698892,,0.790877685698892,662818804.2948,0.0,662818804.2948,0,226549
2025-12-24,train,btcusdt,eth100_btc50_ret5_long,30,return5s_gt_50,-0.224023030091473,,-0.224023030091473,662818804.2948,0.0,662818804.2948,0,226549
2025-12-24,train,btcusdt,eth100_btc50_ret5_long,120,return5s_gt_50,-0.2601139482036204,,-0.2601139482036204,662818804.2948,0.0,662818804.2948,0,226549
2025-12-24,train,btcusdt,eth100_btc50_ret5_long,300,return5s_gt_50,0.790877685698892,,0.790877685698892,662818804.2948,0.0,662818804.2948,0,226549
2025-12-24,train,ethusdt,current_hybrid,30,return5s_gt_50,-0.04431771145121259,,-0.04431771145121259,709482891.11024,0.0,709482891.11024,0,446693
2025-12-24,train,ethusdt,current_hybrid,120,baseline_liq1s_d200_gt_100k,-0.1634688940281339,14.433005168925972,-0.2997155976025031,709482891.11024,6561225.6342899995,702921665.47595,1716,444977
2025-12-24,train,ethusdt,current_hybrid,300,baseline_liq1s_d200_gt_100k,0.5018672963060287,66.21500592542435,-0.111513612064586,709482891.11024,6561225.6342899995,702921665.47595,1716,444977
2025-12-24,train,ethusdt,eth100_btc50_liq2_long,30,return5s_gt_100,-0.04431771145121259,,-0.04431771145121259,709482891.11024,0.0,709482891.11024,0,446693
2025-12-24,train,ethusdt,eth100_btc50_liq2_long,120,liq2s_d200_gt_2m,-0.1634688940281339,,-0.1634688940281339,709482891.11024,0.0,709482891.11024,0,446693
2025-12-24,train,ethusdt,eth100_btc50_liq2_long,300,liq2s_d200_gt_2m,0.5018672963060287,,0.5018672963060287,709482891.11024,0.0,709482891.11024,0,446693
2025-12-24,train,ethusdt,eth100_btc50_baseline_and_ret20_long,30,return5s_gt_100,-0.04431771145121259,,-0.04431771145121259,709482891.11024,0.0,709482891.11024,0,446693
2025-12-24,train,ethusdt,eth100_btc50_baseline_and_ret20_long,120,baseline_and_return5s_gt_20,-0.1634688940281339,18.889965929155164,-0.24702544932797715,709482891.11024,3097767.31634,706385123.7939,725,445968
2025-12-24,train,ethusdt,eth100_btc50_baseline_and_ret20_long,300,baseline_and_return5s_gt_20,0.5018672963060287,86.39580611832658,0.12518972002089152,709482891.11024,3097767.31634,706385123.7939,725,445968
2025-12-24,train,ethusdt,eth100_btc50_baseline_or_ret50_long,30,return5s_gt_100,-0.04431771145121259,,-0.04431771145121259,709482891.11024,0.0,709482891.11024,0,446693
2025-12-24,train,ethusdt,eth100_btc50_baseline_or_ret50_long,120,baseline_or_return5s_gt_50,-0.1634688940281339,14.433005168925972,-0.2997155976025031,709482891.11024,6561225.6342899995,702921665.47595,1716,444977
2025-12-24,train,ethusdt,eth100_btc50_baseline_or_ret50_long,300,baseline_or_return5s_gt_50,0.5018672963060287,66.21500592542435,-0.111513612064586,709482891.11024,6561225.6342899995,702921665.47595,1716,444977
2025-12-24,train,ethusdt,eth100_btc50_liq2_and_ret20_long,30,return5s_gt_100,-0.04431771145121259,,-0.04431771145121259,709482891.11024,0.0,709482891.11024,0,446693
2025-12-24,train,ethusdt,eth100_btc50_liq2_and_ret20_long,120,liq2s_and_return5s_gt_20,-0.1634688940281339,,-0.1634688940281339,709482891.11024,0.0,709482891.11024,0,446693
2025-12-24,train,ethusdt,eth100_btc50_liq2_and_ret20_long,300,liq2s_and_return5s_gt_20,0.5018672963060287,,0.5018672963060287,709482891.11024,0.0,709482891.11024,0,446693
2025-12-24,train,ethusdt,eth100_btc50_liq2_or_ret50_long,30,return5s_gt_100,-0.04431771145121259,,-0.04431771145121259,709482891.11024,0.0,709482891.11024,0,446693
2025-12-24,train,ethusdt,eth100_btc50_liq2_or_ret50_long,120,liq2s_or_return5s_gt_50,-0.1634688940281339,,-0.1634688940281339,709482891.11024,0.0,709482891.11024,0,446693
2025-12-24,train,ethusdt,eth100_btc50_liq2_or_ret50_long,300,liq2s_or_return5s_gt_50,0.5018672963060287,,0.5018672963060287,709482891.11024,0.0,709482891.11024,0,446693
2025-12-24,train,ethusdt,eth100_btc50_bybit_or_ret50_long,30,return5s_gt_100,-0.04431771145121259,,-0.04431771145121259,709482891.11024,0.0,709482891.11024,0,446693
2025-12-24,train,ethusdt,eth100_btc50_bybit_or_ret50_long,120,bybit5s_or_return5s_gt_50,-0.1634688940281339,,-0.1634688940281339,709482891.11024,0.0,709482891.11024,0,446693
2025-12-24,train,ethusdt,eth100_btc50_bybit_or_ret50_long,300,bybit5s_or_return5s_gt_50,0.5018672963060287,,0.5018672963060287,709482891.11024,0.0,709482891.11024,0,446693
2025-12-24,train,ethusdt,eth100_btc50_ret5_long,30,return5s_gt_100,-0.04431771145121259,,-0.04431771145121259,709482891.11024,0.0,709482891.11024,0,446693
2025-12-24,train,ethusdt,eth100_btc50_ret5_long,120,return5s_gt_50,-0.1634688940281339,,-0.1634688940281339,709482891.11024,0.0,709482891.11024,0,446693
2025-12-24,train,ethusdt,eth100_btc50_ret5_long,300,return5s_gt_50,0.5018672963060287,,0.5018672963060287,709482891.11024,0.0,709482891.11024,0,446693
2025-12-25,train,btcusdt,current_hybrid,30,return5s_gt_50,-0.08841637405313822,,-0.08841637405313822,483820330.2248,0.0,483820330.2248,0,154463
2025-12-25,train,btcusdt,current_hybrid,120,baseline_liq1s_d200_gt_100k,-0.1275270857537208,2.397900825245925,-0.15620217878368856,483820330.2248,5431884.6800999995,478388445.5447,1016,153447
2025-12-25,train,btcusdt,current_hybrid,300,baseline_liq1s_d200_gt_100k,-0.3965122339170104,1.5404710126385712,-0.41850580362080153,483820330.2248,5431884.6800999995,478388445.5447,1016,153447
2025-12-25,train,btcusdt,eth100_btc50_liq2_long,30,return5s_gt_50,-0.08841637405313822,,-0.08841637405313822,483820330.2248,0.0,483820330.2248,0,154463
2025-12-25,train,btcusdt,eth100_btc50_liq2_long,120,liq2s_d200_gt_2m,-0.1275270857537208,,-0.1275270857537208,483820330.2248,0.0,483820330.2248,0,154463
2025-12-25,train,btcusdt,eth100_btc50_liq2_long,300,liq2s_d200_gt_2m,-0.3965122339170104,,-0.3965122339170104,483820330.2248,0.0,483820330.2248,0,154463
2025-12-25,train,btcusdt,eth100_btc50_baseline_and_ret20_long,30,return5s_gt_50,-0.08841637405313822,,-0.08841637405313822,483820330.2248,0.0,483820330.2248,0,154463
2025-12-25,train,btcusdt,eth100_btc50_baseline_and_ret20_long,120,baseline_and_return5s_gt_20,-0.1275270857537208,-1.7961229549963054,-0.12225460103227986,483820330.2248,1523976.06,482296354.1648,286,154177
2025-12-25,train,btcusdt,eth100_btc50_baseline_and_ret20_long,300,baseline_and_return5s_gt_20,-0.3965122339170104,-0.2724887686836794,-0.39690412738720077,483820330.2248,1523976.06,482296354.1648,286,154177
2025-12-25,train,btcusdt,eth100_btc50_baseline_or_ret50_long,30,return5s_gt_50,-0.08841637405313822,,-0.08841637405313822,483820330.2248,0.0,483820330.2248,0,154463
2025-12-25,train,btcusdt,eth100_btc50_baseline_or_ret50_long,120,baseline_or_return5s_gt_50,-0.1275270857537208,2.397900825245925,-0.15620217878368856,483820330.2248,5431884.6800999995,478388445.5447,1016,153447
2025-12-25,train,btcusdt,eth100_btc50_baseline_or_ret50_long,300,baseline_or_return5s_gt_50,-0.3965122339170104,1.5404710126385712,-0.41850580362080153,483820330.2248,5431884.6800999995,478388445.5447,1016,153447
2025-12-25,train,btcusdt,eth100_btc50_liq2_and_ret20_long,30,return5s_gt_50,-0.08841637405313822,,-0.08841637405313822,483820330.2248,0.0,483820330.2248,0,154463
2025-12-25,train,btcusdt,eth100_btc50_liq2_and_ret20_long,120,liq2s_and_return5s_gt_20,-0.1275270857537208,,-0.1275270857537208,483820330.2248,0.0,483820330.2248,0,154463
2025-12-25,train,btcusdt,eth100_btc50_liq2_and_ret20_long,300,liq2s_and_return5s_gt_20,-0.3965122339170104,,-0.3965122339170104,483820330.2248,0.0,483820330.2248,0,154463
2025-12-25,train,btcusdt,eth100_btc50_liq2_or_ret50_long,30,return5s_gt_50,-0.08841637405313822,,-0.08841637405313822,483820330.2248,0.0,483820330.2248,0,154463
2025-12-25,train,btcusdt,eth100_btc50_liq2_or_ret50_long,120,liq2s_or_return5s_gt_50,-0.1275270857537208,,-0.1275270857537208,483820330.2248,0.0,483820330.2248,0,154463
2025-12-25,train,btcusdt,eth100_btc50_liq2_or_ret50_long,300,liq2s_or_return5s_gt_50,-0.3965122339170104,,-0.3965122339170104,483820330.2248,0.0,483820330.2248,0,154463
2025-12-25,train,btcusdt,eth100_btc50_bybit_or_ret50_long,30,return5s_gt_50,-0.08841637405313822,,-0.08841637405313822,483820330.2248,0.0,483820330.2248,0,154463
2025-12-25,train,btcusdt,eth100_btc50_bybit_or_ret50_long,120,bybit5s_or_return5s_gt_50,-0.1275270857537208,,-0.1275270857537208,483820330.2248,0.0,483820330.2248,0,154463
2025-12-25,train,btcusdt,eth100_btc50_bybit_or_ret50_long,300,bybit5s_or_return5s_gt_50,-0.3965122339170104,,-0.3965122339170104,483820330.2248,0.0,483820330.2248,0,154463
2025-12-25,train,btcusdt,eth100_btc50_ret5_long,30,return5s_gt_50,-0.08841637405313822,,-0.08841637405313822,483820330.2248,0.0,483820330.2248,0,154463
2025-12-25,train,btcusdt,eth100_btc50_ret5_long,120,return5s_gt_50,-0.1275270857537208,,-0.1275270857537208,483820330.2248,0.0,483820330.2248,0,154463
2025-12-25,train,btcusdt,eth100_btc50_ret5_long,300,return5s_gt_50,-0.3965122339170104,,-0.3965122339170104,483820330.2248,0.0,483820330.2248,0,154463
2025-12-25,train,ethusdt,current_hybrid,30,return5s_gt_50,0.12409267180855912,,0.12409267180855912,513440262.7765,0.0,513440262.7765,0,295895
2025-12-25,train,ethusdt,current_hybrid,120,baseline_liq1s_d200_gt_100k,0.24859538379657392,9.3671700616828,0.18443719223683824,513440262.7765,3587319.72301,509852943.05349,1355,294540
2025-12-25,train,ethusdt,current_hybrid,300,baseline_liq1s_d200_gt_100k,0.08961142185863993,8.683555070180187,0.029144528476745483,513440262.7765,3587319.72301,509852943.05349,1355,294540
2025-12-25,train,ethusdt,eth100_btc50_liq2_long,30,return5s_gt_100,0.12409267180855912,,0.12409267180855912,513440262.7765,0.0,513440262.7765,0,295895
2025-12-25,train,ethusdt,eth100_btc50_liq2_long,120,liq2s_d200_gt_2m,0.24859538379657392,,0.24859538379657392,513440262.7765,0.0,513440262.7765,0,295895
2025-12-25,train,ethusdt,eth100_btc50_liq2_long,300,liq2s_d200_gt_2m,0.08961142185863993,,0.08961142185863993,513440262.7765,0.0,513440262.7765,0,295895
2025-12-25,train,ethusdt,eth100_btc50_baseline_and_ret20_long,30,return5s_gt_100,0.12409267180855912,,0.12409267180855912,513440262.7765,0.0,513440262.7765,0,295895
2025-12-25,train,ethusdt,eth100_btc50_baseline_and_ret20_long,120,baseline_and_return5s_gt_20,0.24859538379657392,13.512609961406271,0.2251834367695617,513440262.7765,904662.4800799999,512535600.29642,331,295564
2025-12-25,train,ethusdt,eth100_btc50_baseline_and_ret20_long,300,baseline_and_return5s_gt_20,0.08961142185863993,24.51474713318356,0.04649928713840095,513440262.7765,904662.4800799999,512535600.29642,331,295564
2025-12-25,train,ethusdt,eth100_btc50_baseline_or_ret50_long,30,return5s_gt_100,0.12409267180855912,,0.12409267180855912,513440262.7765,0.0,513440262.7765,0,295895
2025-12-25,train,ethusdt,eth100_btc50_baseline_or_ret50_long,120,baseline_or_return5s_gt_50,0.24859538379657392,9.3671700616828,0.18443719223683824,513440262.7765,3587319.72301,509852943.05349,1355,294540
2025-12-25,train,ethusdt,eth100_btc50_baseline_or_ret50_long,300,baseline_or_return5s_gt_50,0.08961142185863993,8.683555070180187,0.029144528476745483,513440262.7765,3587319.72301,509852943.05349,1355,294540
2025-12-25,train,ethusdt,eth100_btc50_liq2_and_ret20_long,30,return5s_gt_100,0.12409267180855912,,0.12409267180855912,513440262.7765,0.0,513440262.7765,0,295895
2025-12-25,train,ethusdt,eth100_btc50_liq2_and_ret20_long,120,liq2s_and_return5s_gt_20,0.24859538379657392,,0.24859538379657392,513440262.7765,0.0,513440262.7765,0,295895
2025-12-25,train,ethusdt,eth100_btc50_liq2_and_ret20_long,300,liq2s_and_return5s_gt_20,0.08961142185863993,,0.08961142185863993,513440262.7765,0.0,513440262.7765,0,295895
2025-12-25,train,ethusdt,eth100_btc50_liq2_or_ret50_long,30,return5s_gt_100,0.12409267180855912,,0.12409267180855912,513440262.7765,0.0,513440262.7765,0,295895
2025-12-25,train,ethusdt,eth100_btc50_liq2_or_ret50_long,120,liq2s_or_return5s_gt_50,0.24859538379657392,,0.24859538379657392,513440262.7765,0.0,513440262.7765,0,295895
2025-12-25,train,ethusdt,eth100_btc50_liq2_or_ret50_long,300,liq2s_or_return5s_gt_50,0.08961142185863993,,0.08961142185863993,513440262.7765,0.0,513440262.7765,0,295895
2025-12-25,train,ethusdt,eth100_btc50_bybit_or_ret50_long,30,return5s_gt_100,0.12409267180855912,,0.12409267180855912,513440262.7765,0.0,513440262.7765,0,295895
2025-12-25,train,ethusdt,eth100_btc50_bybit_or_ret50_long,120,bybit5s_or_return5s_gt_50,0.24859538379657392,,0.24859538379657392,513440262.7765,0.0,513440262.7765,0,295895
2025-12-25,train,ethusdt,eth100_btc50_bybit_or_ret50_long,300,bybit5s_or_return5s_gt_50,0.08961142185863993,,0.08961142185863993,513440262.7765,0.0,513440262.7765,0,295895
2025-12-25,train,ethusdt,eth100_btc50_ret5_long,30,return5s_gt_100,0.12409267180855912,,0.12409267180855912,513440262.7765,0.0,513440262.7765,0,295895
2025-12-25,train,ethusdt,eth100_btc50_ret5_long,120,return5s_gt_50,0.24859538379657392,,0.24859538379657392,513440262.7765,0.0,513440262.7765,0,295895
2025-12-25,train,ethusdt,eth100_btc50_ret5_long,300,return5s_gt_50,0.08961142185863993,,0.08961142185863993,513440262.7765,0.0,513440262.7765,0,295895
2025-12-26,train,btcusdt,current_hybrid,30,return5s_gt_50,-0.012739549859533515,,-0.012739549859533515,1210264469.593,0.0,1210264469.593,0,360697
2025-12-26,train,btcusdt,current_hybrid,120,baseline_liq1s_d200_gt_100k,-0.18914610552206307,-8.408556535779256,-0.1289130107010103,1210264469.593,8804482.262400001,1201459987.3306,1810,358887
2025-12-26,train,btcusdt,current_hybrid,300,baseline_liq1s_d200_gt_100k,-0.38897426029962634,-22.70877663632886,-0.2254113400257372,1210264469.593,8804482.262400001,1201459987.3306,1810,358887
2025-12-26,train,btcusdt,eth100_btc50_liq2_long,30,return5s_gt_50,-0.012739549859533515,,-0.012739549859533515,1210264469.593,0.0,1210264469.593,0,360697
2025-12-26,train,btcusdt,eth100_btc50_liq2_long,120,liq2s_d200_gt_2m,-0.18914610552206307,9.476569265451067,-0.1926724987933049,1210264469.593,441386.0555,1209823083.5375,136,360561
2025-12-26,train,btcusdt,eth100_btc50_liq2_long,300,liq2s_d200_gt_2m,-0.38897426029962634,-18.327997387878273,-0.3824294730778012,1210264469.593,441386.0555,1209823083.5375,136,360561
2025-12-26,train,btcusdt,eth100_btc50_baseline_and_ret20_long,30,return5s_gt_50,-0.012739549859533515,,-0.012739549859533515,1210264469.593,0.0,1210264469.593,0,360697
2025-12-26,train,btcusdt,eth100_btc50_baseline_and_ret20_long,120,baseline_and_return5s_gt_20,-0.18914610552206307,-9.149683846083326,-0.18557200746406635,1210264469.593,482546.8455,1209781922.7475,85,360612
2025-12-26,train,btcusdt,eth100_btc50_baseline_and_ret20_long,300,baseline_and_return5s_gt_20,-0.38897426029962634,-27.228536876322707,-0.3782687388899922,1210264469.593,482546.8455,1209781922.7475,85,360612
2025-12-26,train,btcusdt,eth100_btc50_baseline_or_ret50_long,30,return5s_gt_50,-0.012739549859533515,,-0.012739549859533515,1210264469.593,0.0,1210264469.593,0,360697
2025-12-26,train,btcusdt,eth100_btc50_baseline_or_ret50_long,120,baseline_or_return5s_gt_50,-0.18914610552206307,-8.408556535779256,-0.1289130107010103,1210264469.593,8804482.262400001,1201459987.3306,1810,358887
2025-12-26,train,btcusdt,eth100_btc50_baseline_or_ret50_long,300,baseline_or_return5s_gt_50,-0.38897426029962634,-22.70877663632886,-0.2254113400257372,1210264469.593,8804482.262400001,1201459987.3306,1810,358887
2025-12-26,train,btcusdt,eth100_btc50_liq2_and_ret20_long,30,return5s_gt_50,-0.012739549859533515,,-0.012739549859533515,1210264469.593,0.0,1210264469.593,0,360697
2025-12-26,train,btcusdt,eth100_btc50_liq2_and_ret20_long,120,liq2s_and_return5s_gt_20,-0.18914610552206307,,-0.18914610552206307,1210264469.593,0.0,1210264469.593,0,360697
2025-12-26,train,btcusdt,eth100_btc50_liq2_and_ret20_long,300,liq2s_and_return5s_gt_20,-0.38897426029962634,,-0.38897426029962634,1210264469.593,0.0,1210264469.593,0,360697
2025-12-26,train,btcusdt,eth100_btc50_liq2_or_ret50_long,30,return5s_gt_50,-0.012739549859533515,,-0.012739549859533515,1210264469.593,0.0,1210264469.593,0,360697
2025-12-26,train,btcusdt,eth100_btc50_liq2_or_ret50_long,120,liq2s_or_return5s_gt_50,-0.18914610552206307,9.476569265451067,-0.1926724987933049,1210264469.593,441386.0555,1209823083.5375,136,360561
2025-12-26,train,btcusdt,eth100_btc50_liq2_or_ret50_long,300,liq2s_or_return5s_gt_50,-0.38897426029962634,-18.327997387878273,-0.3824294730778012,1210264469.593,441386.0555,1209823083.5375,136,360561
2025-12-26,train,btcusdt,eth100_btc50_bybit_or_ret50_long,30,return5s_gt_50,-0.012739549859533515,,-0.012739549859533515,1210264469.593,0.0,1210264469.593,0,360697
2025-12-26,train,btcusdt,eth100_btc50_bybit_or_ret50_long,120,bybit5s_or_return5s_gt_50,-0.18914610552206307,8.644318551938964,-0.19481025069426983,1210264469.593,775541.7763,1209488927.8167,202,360495
2025-12-26,train,btcusdt,eth100_btc50_bybit_or_ret50_long,300,bybit5s_or_return5s_gt_50,-0.38897426029962634,-20.430847854287315,-0.3761231213681445,1210264469.593,775541.7763,1209488927.8167,202,360495
2025-12-26,train,btcusdt,eth100_btc50_ret5_long,30,return5s_gt_50,-0.012739549859533515,,-0.012739549859533515,1210264469.593,0.0,1210264469.593,0,360697
2025-12-26,train,btcusdt,eth100_btc50_ret5_long,120,return5s_gt_50,-0.18914610552206307,,-0.18914610552206307,1210264469.593,0.0,1210264469.593,0,360697
2025-12-26,train,btcusdt,eth100_btc50_ret5_long,300,return5s_gt_50,-0.38897426029962634,,-0.38897426029962634,1210264469.593,0.0,1210264469.593,0,360697
2025-12-26,train,ethusdt,current_hybrid,30,return5s_gt_50,0.07381194974694444,,0.07381194974694444,992235068.21905,0.0,992235068.21905,0,555373
2025-12-26,train,ethusdt,current_hybrid,120,baseline_liq1s_d200_gt_100k,-0.124214448225835,-8.433889812936327,-0.0922246977872111,992235068.21905,3805157.81569,988429910.4033599,954,554419
2025-12-26,train,ethusdt,current_hybrid,300,baseline_liq1s_d200_gt_100k,0.14223316332916805,-2.6543532681581996,0.1529991798216112,992235068.21905,3805157.81569,988429910.4033599,954,554419
2025-12-26,train,ethusdt,eth100_btc50_liq2_long,30,return5s_gt_100,0.07381194974694444,,0.07381194974694444,992235068.21905,0.0,992235068.21905,0,555373
2025-12-26,train,ethusdt,eth100_btc50_liq2_long,120,liq2s_d200_gt_2m,-0.124214448225835,,-0.124214448225835,992235068.21905,0.0,992235068.21905,0,555373
2025-12-26,train,ethusdt,eth100_btc50_liq2_long,300,liq2s_d200_gt_2m,0.14223316332916805,,0.14223316332916805,992235068.21905,0.0,992235068.21905,0,555373
2025-12-26,train,ethusdt,eth100_btc50_baseline_and_ret20_long,30,return5s_gt_100,0.07381194974694444,,0.07381194974694444,992235068.21905,0.0,992235068.21905,0,555373
2025-12-26,train,ethusdt,eth100_btc50_baseline_and_ret20_long,120,baseline_and_return5s_gt_20,-0.124214448225835,-37.93503254272879,-0.08125487765252032,992235068.21905,1126069.7100199999,991108998.50903,214,555159
2025-12-26,train,ethusdt,eth100_btc50_baseline_and_ret20_long,300,baseline_and_return5s_gt_20,0.14223316332916805,-8.837449188481157,0.15243562170376274,992235068.21905,1126069.7100199999,991108998.50903,214,555159
2025-12-26,train,ethusdt,eth100_btc50_baseline_or_ret50_long,30,return5s_gt_100,0.07381194974694444,,0.07381194974694444,992235068.21905,0.0,992235068.21905,0,555373
2025-12-26,train,ethusdt,eth100_btc50_baseline_or_ret50_long,120,baseline_or_return5s_gt_50,-0.124214448225835,-8.433889812936327,-0.0922246977872111,992235068.21905,3805157.81569,988429910.4033599,954,554419
2025-12-26,train,ethusdt,eth100_btc50_baseline_or_ret50_long,300,baseline_or_return5s_gt_50,0.14223316332916805,-2.6543532681581996,0.1529991798216112,992235068.21905,3805157.81569,988429910.4033599,954,554419
2025-12-26,train,ethusdt,eth100_btc50_liq2_and_ret20_long,30,return5s_gt_100,0.07381194974694444,,0.07381194974694444,992235068.21905,0.0,992235068.21905,0,555373
2025-12-26,train,ethusdt,eth100_btc50_liq2_and_ret20_long,120,liq2s_and_return5s_gt_20,-0.124214448225835,,-0.124214448225835,992235068.21905,0.0,992235068.21905,0,555373
2025-12-26,train,ethusdt,eth100_btc50_liq2_and_ret20_long,300,liq2s_and_return5s_gt_20,0.14223316332916805,,0.14223316332916805,992235068.21905,0.0,992235068.21905,0,555373
2025-12-26,train,ethusdt,eth100_btc50_liq2_or_ret50_long,30,return5s_gt_100,0.07381194974694444,,0.07381194974694444,992235068.21905,0.0,992235068.21905,0,555373
2025-12-26,train,ethusdt,eth100_btc50_liq2_or_ret50_long,120,liq2s_or_return5s_gt_50,-0.124214448225835,,-0.124214448225835,992235068.21905,0.0,992235068.21905,0,555373
2025-12-26,train,ethusdt,eth100_btc50_liq2_or_ret50_long,300,liq2s_or_return5s_gt_50,0.14223316332916805,,0.14223316332916805,992235068.21905,0.0,992235068.21905,0,555373
2025-12-26,train,ethusdt,eth100_btc50_bybit_or_ret50_long,30,return5s_gt_100,0.07381194974694444,,0.07381194974694444,992235068.21905,0.0,992235068.21905,0,555373
2025-12-26,train,ethusdt,eth100_btc50_bybit_or_ret50_long,120,bybit5s_or_return5s_gt_50,-0.124214448225835,,-0.124214448225835,992235068.21905,0.0,992235068.21905,0,555373
2025-12-26,train,ethusdt,eth100_btc50_bybit_or_ret50_long,300,bybit5s_or_return5s_gt_50,0.14223316332916805,,0.14223316332916805,992235068.21905,0.0,992235068.21905,0,555373
2025-12-26,train,ethusdt,eth100_btc50_ret5_long,30,return5s_gt_100,0.07381194974694444,,0.07381194974694444,992235068.21905,0.0,992235068.21905,0,555373
